888194700,1640.43,2426.9,1923.56,0,702,0,862.44
888195000,1639.09,2425.37,1923.81,0,716,0,862.375
888195300,1646.76,2597.75,1921.51,0,695,0,862.445
888195600,1640.42,2358.24,1926.03,0,691,0,862.62
888195900,1642.35,2566.58,1926.45,0,702,0,862.765
888196200,1641.6,2438.67,1921.59,0,703,0,862.865
888196500,1641.34,2487.18,1922.43,0,707,0,862.885
888196800,1643.25,2389.9,1922.64,0,697,0,862.915
888197100,1644.49,2442.65,1923.2,0,719,0,862.985
888197400,1643.2,2440.58,1919.91,0,709,0,863.05
888197700,1643.95,2501.62,1922.45,0,716,0,863.045
888198000,1644.2,2502.57,1922.23,0,724,0,863.075
888198300,1643.56,2472.35,1921.99,0,725,0,863.21
888198600,1643.11,2463.48,1920.97,0,724,0,863.28
888198900,1643.99,2512.57,1922.09,0,718,0,863.245
888199200,1651.27,2787.41,1920.1,0,723,0,863.28
888199500,1643.29,2587.92,1921.25,0,718,0,863.385
888199800,1644.59,2461.65,1920.85,0,714,0,863.42
888200100,1643.51,2456.17,1920.69,0,721,0,863.415
888200400,1642.24,2564.54,1918.62,0,719,0,863.405
888200700,1642.61,2457.37,1921.5,0,731,0,863.4
888201000,1643.44,2371.37,1921.13,0,721,0,863.395
888201300,1643.41,2400.72,1918.77,0,726,0,863.385
888201600,1644.28,2460.54,1921.08,0,722,0,863.38
888201900,1644.12,2476.99,1919.27,0,727,0,863.445
888202200,1643.74,2526.4,1917.85,0,712,0,863.475
888202500,1645.06,2443.71,1920.26,0,732,0,863.51
888202800,1645.49,2413.3,1921.99,0,732,0,863.575
888203100,1645.42,2390.22,1920.88,0,727,0,863.565
888203400,1645.34,2359.15,1919.06,0,735,0,863.56
888203700,1645.13,2409.46,1918.51,0,734,0,863.555
888204000,1645.82,2412.64,1920.76,0,731,0,863.55
888204300,1646.55,2437.72,1920.9,0,731,0,863.545
888204600,1646.36,2449.42,1920.08,0,735,0,863.535
888204900,1646.71,2456.93,1920.15,0,726,0,863.53
888205200,1647,2372.06,1923.36,0,735,0,863.525
888205500,1646.52,2408.04,1922.96,0,732,0,863.52
888205800,1646.17,2449.75,1920.52,0,728,0,863.515
888206100,1646.61,2477.53,1919.68,0,731,0,863.51
888206400,1647.29,2394.25,1921.61,0,721,0,863.515
888206700,1648.29,2434.62,1921.34,0,730,0,863.53
888207000,1647.84,2387.9,1923.31,0,725,0,863.55
888207300,1647.9,2414.13,1920.48,0,733,0,863.565
888207600,1648.58,2471.98,1920.93,0,723,0,863.58
888207900,1647.8,2394.96,1921.78,0,727,0,863.6
888208200,1647.79,2393.8,1919.6,0,736,0,863.615
888208500,1648.08,2361.4,1920.87,0,734,0,863.63
888208800,1648.6,2469.94,1921.59,0,741,0,863.65
888209100,1648.44,2475.84,1922.84,0,739,0,863.665
888209400,1647.16,2413.88,1921.39,0,736,0,863.68
888209700,1647.74,2337.23,1923.68,0,736,0,863.7
888210000,1649.27,2355.66,1923.72,0,730,0,863.695
888210300,1648.5,2330.64,1925.03,0,748,0,863.67
888210600,1648.68,2321.08,1924.07,0,732,0,863.645
888210900,1649.05,2446.63,1921.31,0,737,0,863.62
888211200,1649.33,2500.41,1926.42,0,731,0,863.595
888211500,1648.27,2386.82,1922.17,0,737,0,863.57
888211800,1649.24,2266.39,1925.88,0,746,0,863.55
888212100,1648.9,2467.13,1923.11,0,750,0,863.525
888212400,1648.27,2286.5,1923.41,0,743,0,863.5
888212700,1648.81,2297.95,1923.24,0,746,0,863.475
888213000,1649.1,2402.5,1922.57,0,743,0,863.45
888213300,1648.27,2364.08,1922.55,0,732,0,863.43
888213600,1649.06,2399.32,1921.38,0,742,0,863.56
888213900,1650.31,2372.67,1923.1,0,748,0,863.665
888214200,1649.27,2438.05,1922.85,0,750,0,863.595
888214500,1648.59,2449.52,1922.76,0,735,0,863.724
888214800,1651.77,2458.22,1919.93,0,734,0,864.164
888215100,1655.49,2537.57,1922.32,0,736,0,864.54
888215400,1654.6,2480.94,1922.08,0,745,0,864.605
888215700,1651.87,2510.82,1923.53,0,739,0,864.266
888216000,1649.29,2444.54,1921.53,0,735,0,863.93
888216300,1648.92,2479.67,1921.41,0,732,0,863.85
888216600,1648.95,2575.09,1920.12,0,742,0,863.9
888216900,1648.98,2468.31,1922.12,0,747,0,863.935
888217200,1649.53,2424.09,1922.42,0,745,0,863.78
888217500,1648.3,2422.89,1921.67,0,737,0,863.685
888217800,1647.03,2361.66,1922.2,0,738,0,863.685
888218100,1648.63,2330.33,1921.13,0,743,0,863.685
888218400,1647.88,2399.1,1920.7,0,740,0,863.745
888218700,1648.41,2345.04,1921.15,0,739,0,863.745
888219000,1647.04,2455.84,1922.48,0,742,0,863.64
888219300,1646.25,2343.58,1922.35,0,747,0,863.565
888219600,1646.19,2254.4,1920.86,0,750,0,863.425
888219900,1644.32,2361.47,1919.85,0,747,0,863.215
888220200,1643.67,2317.7,1920.6,0,738,0,863.08
888220500,1643.47,2335.75,1922.65,0,744,0,863.05
888220800,1643.43,2356.6,1922.39,0,731,0,862.985
888221100,1644.19,2234.91,1923.34,0,732,0,863.055
888221400,1644.91,2374.58,1921.62,0,731,0,863.155
888221700,1644.68,2423.01,1921.85,0,729,0,863.055
888222000,1644.85,2373.94,1925.09,0,738,0,862.965
888222300,1643.9,2315.08,1923.8,0,736,0,862.905
888222600,1643.27,2388.77,1923.76,0,739,0,862.9
888222900,1643.86,2375.91,1922.57,0,736,0,863
888223200,1645.57,2407,1922.79,0,730,0,863.075
888223500,1646.65,2269.92,1926.9,0,741,0,863.115
888223800,1647.02,2326.74,1927.34,0,737,0,863.175
888224100,1646.97,2384.06,1926.1,0,742,0,863.17
888224400,1646.6,2222.64,1925.03,0,741,0,863.15
888224700,1647.54,2303.64,1925.29,0,733,0,863.17
