Date,ScalerCorr,error,pressure,activeSD
1119402300,1611.62,0,865.732,1051
1119402600,1611.44,0,865.75,1049.33
1119402900,1611.79,0,865.775,1043.33
1119403200,1612,0,865.803,1041.67
1119403500,1612.4,0,865.822,1044.67
1119403800,1612.41,0,865.825,1050.33
1119404100,1611.89,0,865.822,1050.33
1119404400,1611.96,0,865.82,1051.33
1119404700,1612.3,0,865.82,1048.67
1119405000,1612.72,0,865.82,1052.67
1119405300,1612.97,0,865.82,1053.67
1119405600,1612.78,0,865.82,1057.33
1119405900,1612.84,0,865.82,1055.67
1119406200,1612.72,0,865.83,1051.67
1119406500,1613.08,0,865.86,1051.33
1119406800,1613.17,0,865.9,1050
1119407100,1613.2,0,865.93,1053.33
1119407400,1612.83,0,865.962,1056.67
1119407700,1613.02,0,866.025,1062.67
1119408000,1613.49,0,866.1,1062.67
1119408300,1613.79,0,866.137,1063.33
1119408600,1613.38,0,866.132,1059.33
1119408900,1612.99,0,866.132,1060.33
1119409200,1612.83,0,866.16,1056.67
1119409500,1613.1,0,866.193,1055.33
1119409800,1613.14,0,866.217,1057.33
1119410100,1612.62,0,866.238,1054.33
1119410400,1612.41,0,866.253,1058.67
1119410700,1612.2,0,866.247,1056.33
1119411000,1612.42,0,866.242,1062.33
1119411300,1612.53,0,866.278,1062.67
1119411600,1612.89,0,866.36,1064.33
1119411900,1613.31,0,866.45,1066
1119412200,1613.76,0,866.51,1063.33
1119412500,1614.19,0,866.54,1064
1119412800,1614.74,0,866.54,1061
1119413100,1614.46,0,866.51,1062.33
1119413400,1613.74,0,866.47,1065
1119413700,1613.22,0,866.44,1065.67
1119414000,1613.42,0,866.422,1064
1119414300,1613.72,0,866.398,1062.67
1119414600,1613.62,0,866.375,1061.67
1119414900,1613.53,0,866.375,1066.33
1119415200,1613.4,0,866.388,1067.33
1119415500,1613.08,0,866.382,1072.33
1119415800,1612.64,0,866.355,1074.33
1119416100,1612.19,0,866.34,1075.33
1119416400,1612.25,0,866.345,1075.67
1119416700,1612.43,0,866.345,1075.33
1119417000,1612.55,0,866.32,1073.33
1119417300,1612.36,0,866.275,1070
1119417600,1611.85,0,866.23,1070.67
1119417900,1611.82,0,866.2,1070.33
1119418200,1612.1,0,866.19,1076.33
1119418500,1614.26,0,866.19,1074.33
1119418800,1614.14,0,866.187,1077
1119419100,1613.87,0,866.178,1072.67
1119419400,1611.8,0,866.165,1073
1119419700,1611.44,0,866.15,1070.33
1119420000,1611.37,0,866.133,1069.33
1119420300,1611.27,0,866.112,1067
1119420600,1611.74,0,866.09,1064
1119420900,1612.08,0,866.075,1064.33
1119421200,1612.52,0,866.07,1066.67
1119421500,1612.37,0,866.07,1072
1119421800,1611.74,0,866.06,1071.33
1119422100,1611.56,0,866.028,1070.33
1119422400,1611.65,0,865.975,1069.33
1119422700,1611.68,0,865.912,1073.33
1119423000,1610.96,0,865.85,1073.33
1119423300,1610.72,0,865.79,1079.33
1119423600,1610.93,0,865.73,1075
1119423900,1611.37,0,865.67,1076.33
1119424200,1611.38,0,865.613,1073.33
1119424500,1611.3,0,865.562,1078.67
1119424800,1610.89,0,865.522,1079.67
1119425100,1610.62,0,865.497,1079
1119425400,1610.1,0,865.483,1073.67
1119425700,1609.48,0,865.473,1075
1119426000,1609.24,0,865.462,1073.67
1119426300,1608.91,0,865.455,1074.67
1119426600,1609.37,0,865.455,1068.67
1119426900,1609.16,0,865.458,1069.33
1119427200,1609.37,0,865.448,1073.67
1119427500,1609.16,0,865.415,1079.67
1119427800,1609.15,0,865.372,1079.33
1119428100,1609.12,0,865.34,1082.67
1119428400,1609.08,0,865.338,1082.67
1119428700,1609.35,0,865.362,1083
1119429000,1609.71,0,865.393,1077
1119429300,1612.48,0,865.422,1077.33
1119429600,1612.66,0,865.418,1079.67
1119429900,1612.45,0,865.367,1082.33
1119430200,1610.03,0,865.29,1079
1119430500,1609.87,0,865.23,1078.33
1119430800,1609.77,0,865.22,1079
1119431100,1609.33,0,865.25,1080.67
1119431400,1609.21,0,865.295,1077
1119431700,1609.13,0,865.34,1073
1119432000,1609.44,0,865.375,1072.33
1119432300,1609.36,0,865.405,1069.33
1119432600,1609.86,0,865.43,1069.67
1119432900,1610.13,0,865.445,1073
1119433200,1610.84,0,865.462,1078.67
1119433500,1611.08,0,865.495,1074.33
1119433800,1611.13,0,865.538,1070.67
1119434100,1611.22,0,865.57,1070.33
1119434400,1611.21,0,865.585,1075.67
1119434700,1611.51,0,865.6,1074
1119435000,1611.75,0,865.615,1073
1119435300,1612.11,0,865.615,1073
1119435600,1612.52,0,865.61,1075
1119435900,1612.68,0,865.625,1073.33
1119436200,1612.73,0,865.67,1071.67
1119436500,1612.62,0,865.73,1069.33
1119436800,1612.84,0,865.79,1071
1119437100,1613.23,0,865.85,1074
1119437400,1614.04,0,865.903,1078.33
1119437700,1613.99,0,865.942,1079.67
1119438000,1613.75,0,865.97,1077
1119438300,1613.21,0,866.002,1074.33
1119438600,1613.29,0,866.042,1074.67
1119438900,1613.37,0,866.082,1077
1119439200,1613.57,0,866.115,1078.33
1119439500,1613.96,0,866.145,1076
1119439800,1614.3,0,866.178,1070.33
1119440100,1614.78,0,866.217,1065.67
1119440400,1614.92,0,866.262,1060.67
1119440700,1615.46,0,866.313,1050.67
1119441000,1616.45,0,866.362,1042
1119441300,1617.21,0,866.398,1036
1119441600,1617.77,0,866.41,1043.33
1119441900,1618.36,0,866.395,1043.67
1119442200,1619.01,0,866.375,1045.67
1119442500,1619.82,0,866.375,1041.67
1119442800,1619.92,0,866.388,1042.67
1119443100,1620.34,0,866.382,1033.33
1119443400,1620.43,0,866.35,1032
1119443700,1620.85,0,866.32,1031.33
1119444000,1621.26,0,866.3,1039
1119444300,1624.24,0,866.27,1034.67
1119444600,1627.02,0,866.24,1034
1119444900,1627.67,0,866.24,1033.33
1119445200,1625.95,0,866.27,1037.33
1119445500,1624.34,0,866.3,1035.67
1119445800,1627.64,0,866.31,1027.67
1119446100,1630.77,0,866.31,1022.67
1119446400,1634.25,0,866.3,1018.33
1119446700,1632.39,0,866.27,1021.33
1119447000,1630.53,0,866.23,1021.67
1119447300,1628.37,0,866.2,1023
1119447600,1629.32,0,866.19,1020.33
1119447900,1630.52,0,866.19,1018
1119448200,1631.48,0,866.19,1022.33
1119448500,1632.1,0,866.19,1024.67
1119448800,1632.95,0,866.19,1026.67
1119449100,1633.26,0,866.19,1015.33
1119449400,1633.7,0,866.18,1004.33
1119449700,1633.89,0,866.15,999
1119450000,1634.6,0,866.1,998.333
1119450300,1635.14,0,866.038,1004
1119450600,1635.32,0,865.985,1005.67
1119450900,1635.52,0,865.952,1000.67
1119451200,1635.58,0,865.92,998.333
1119451500,1635.99,0,865.86,994.667
1119451800,1635.94,0,865.78,1001.33
1119452100,1636.03,0,865.72,1002.33
1119452400,1636.25,0,865.692,1009.67
1119452700,1636.5,0,865.668,1014
1119453000,1636.47,0,865.627,1021.33
1119453300,1636.62,0,865.568,1017
1119453600,1637.06,0,865.5,1012
1119453900,1637.23,0,865.428,1005
1119454200,1636.33,0,865.357,1006.67
1119454500,1635.41,0,865.28,1017.33
1119454800,1634.81,0,865.195,1025
1119455100,1634.81,0,865.104,1031.33
1119455400,1634.94,0,865.01,1029
1119455700,1634.53,0,864.917,1028
1119456000,1633.85,0,864.825,1027.67
1119456300,1633.07,0,864.735,1027
1119456600,1632.63,0,864.645,1030
1119456900,1632.22,0,864.555,1031.33
1119457200,1631.97,0,864.454,1033.67
1119457500,1632.19,0,864.33,1032
1119457800,1632.4,0,864.197,1031.33
1119458100,1632.28,0,864.075,1032
1119458400,1632.17,0,863.983,1035
1119458700,1632.35,0,863.92,1034
1119459000,1632.69,0,863.854,1034.33
1119459300,1632.63,0,863.754,1034
1119459600,1632.35,0,863.625,1038.67
1119459900,1632.01,0,863.505,1043.33
1119460200,1631.58,0,863.418,1046.33
1119460500,1631.06,0,863.35,1042
1119460800,1630.47,0,863.275,1036.67
1119461100,1629.98,0,863.182,1031.33
1119461400,1629.66,0,863.08,1033
1119461700,1629,0,862.99,1034.33
1119462000,1628.4,0,862.93,1038.67
1119462300,1627.76,0,862.9,1041.33
1119462600,1627.66,0,862.89,1045.33
1119462900,1627.77,0,862.89,1047.67
1119463200,1627.85,0,862.89,1049.33
1119463500,1627.74,0,862.89,1046.67
1119463800,1627.13,0,862.883,1046.33
1119464100,1626.67,0,862.862,1046.33
1119464400,1625.99,0,862.823,1048.33
1119464700,1625.46,0,862.775,1046
1119465000,1625.07,0,862.733,1045
1119465300,1625.15,0,862.708,1044
1119465600,1625.21,0,862.685,1045.33
1119465900,1624.73,0,862.64,1049.33
1119466200,1624.03,0,862.58,1051
1119466500,1623.42,0,862.535,1051.67
1119466800,1623.32,0,862.512,1049.33
1119467100,1622.84,0,862.488,1046.67
1119467400,1622.69,0,862.465,1049.67
1119467700,1622.37,0,862.465,1050.67
1119468000,1622.2,0,862.488,1057.33
1119468300,1621.74,0,862.512,1055.33
1119468600,1621.13,0,862.515,1050.33
1119468900,1620.84,0,862.5,1048.67
1119469200,1620.33,0,862.485,1052
1119469500,1619.74,0,862.485,1053
1119469800,1618.62,0,862.5,1064
1119470100,1617.68,0,862.515,1073.67
1119470400,1617.24,0,862.525,1091.33
1119470700,1616.91,0,862.54,1092
1119471000,1616.45,0,862.565,1089.67
1119471300,1615.61,0,862.595,1084.67
1119471600,1614.96,0,862.62,1080
1119471900,1614.45,0,862.635,1078
1119472200,1614.07,0,862.64,1079.33
1119472500,1613.36,0,862.64,1079.33
1119472800,1612.35,0,862.66,1081.67
1119473100,1611.76,0,862.721,1080.33
1119473400,1611.85,0,862.795,1080
1119473700,1611.48,0,862.828,1078.67
1119474000,1610.32,0,862.818,1079.33
1119474300,1608.99,0,862.812,1076.67
1119474600,1608.37,0,862.845,1076.33
1119474900,1608.28,0,862.907,1067
1119475200,1608.04,0,862.977,1067
1119475500,1607.59,0,863.047,1062.67
1119475800,1606.7,0,863.117,1071.33
1119476100,1606.33,0,863.197,1071.33
1119476400,1606.2,0,863.278,1074.33
1119476700,1606.47,0,863.343,1071
1119477000,1606.48,0,863.39,1069.33
1119477300,1606.13,0,863.437,1066
1119477600,1605.83,0,863.485,1065.33
1119477900,1605.77,0,863.52,1064.67
1119478200,1605.61,0,863.547,1069
1119478500,1605.78,0,863.583,1067
1119478800,1605.75,0,863.628,1068
1119479100,1606.31,0,863.662,1064
1119479400,1606.43,0,863.677,1069.33
1119479700,1606.76,0,863.687,1073.67
1119480000,1607.19,0,863.708,1079
1119480300,1607.73,0,863.745,1078
1119480600,1608.11,0,863.793,1080.33
1119480900,1608.41,0,863.845,1077.33
1119481200,1608.8,0,863.888,1080.33
1119481500,1609.1,0,863.92,1081
1119481800,1609.48,0,863.942,1083.33
1119482100,1609.85,0,863.958,1086
1119482400,1610.54,0,863.98,1084.67
1119482700,1610.7,0,864.01,1081.33
1119483000,1611.02,0,864.042,1079
1119483300,1611.39,0,864.063,1076.67
1119483600,1612.81,0,864.065,1082.33
1119483900,1613.4,0,864.05,1079.67
1119484200,1614.67,0,864.055,1086
1119484500,1613.12,0,864.025,1077
1117756800,1636.23,0,861.967,1048.33
1117757100,1634.92,0,861.977,1028.67
1117757400,1634.75,0,861.972,1029
1117757700,1634.36,0,861.962,1030.33
1117758000,1634.78,0,861.962,1032.33
1117758300,1634.3,0,861.977,1032.67
1117758600,1634.47,0,862.008,1033.67
1117758900,1634.77,0,862.053,1032.67
1117759200,1635.56,0,862.098,1029.33
1117759500,1635.8,0,862.135,1031.67
1117759800,1635.85,0,862.155,1030.67
1117760100,1635.72,0,862.162,1033.33
1117760400,1635.77,0,862.168,1035.33
1117760700,1635.8,0,862.188,1036.33
1117761000,1636.48,0,862.22,1038
1117761300,1636.8,0,862.247,1039.33
1117761600,1637.57,0,862.26,1041.67
1117761900,1637.93,0,862.267,1047
1117762200,1638.51,0,862.262,1041.33
1117762500,1638.97,0,862.233,1036.33
1117762800,1639.16,0,862.172,1033.33
1117763100,1639.12,0,862.08,1039
1117763400,1639.05,0,861.99,1041.33
1117763700,1638.94,0,861.93,1042.67
1117764000,1638.92,0,861.9,1043
1117764300,1638.99,0,861.87,1045
1117764600,1639.17,0,861.82,1043.67
1117764900,1639.62,0,861.76,1040.33
1117765200,1639.38,0,861.715,1039
1117765500,1639.65,0,861.7,1040.67
1117765800,1640.18,0,861.673,1045.67
1117766100,1640.78,0,861.58,1050.67
1117766400,1640.42,0,861.437,1050.33
1117766700,1640.08,0,861.315,1051.33
1117767000,1640.1,0,861.258,1052
1117767300,1641.12,0,861.237,1055.33
1117767600,1641.49,0,861.25,1057.67
1117767900,1641.38,0,861.326,1062
1117768200,1641.07,0,861.431,1065.33
1117768500,1640.9,0,861.502,1064
1117768800,1641.28,0,861.493,1063
1117769100,1641.13,0,861.43,1062.33
1117769400,1640.88,0,861.34,1061.67
1117769700,1640.37,0,861.23,1061.33
1117770000,1639.67,0,861.122,1063
1117770300,1638.92,0,861.03,1065.67
1117770600,1638.51,0,860.96,1063
1117770900,1638.57,0,860.9,1057
1117771200,1638.4,0,860.827,1056
1117771500,1637.77,0,860.729,1058
1117771800,1636.87,0,860.622,1061
1117772100,1636.76,0,860.533,1064
1117772400,1636.76,0,860.468,1066.33
1117772700,1636.69,0,860.405,1071
1117773000,1635.9,0,860.34,1071
1117773300,1635.22,0,860.29,1067.33
1117773600,1634.85,0,860.27,1060
1117773900,1635.06,0,860.278,1058.67
1117774200,1635.07,0,860.298,1058.67
1117774500,1635.06,0,860.315,1061.67
1117774800,1635.21,0,860.313,1059.67
1117775100,1635.16,0,860.292,1058.67
1117775400,1635.44,0,860.243,1056
1117775700,1635.46,0,860.167,1058.33
1117776000,1635.26,0,860.072,1059.33
1117776300,1634.66,0,859.972,1057.33
1117776600,1633.96,0,859.872,1051.33
1117776900,1633.65,0,859.765,1050.67
1117777200,1633.66,0,859.68,1052.67
1117777500,1633.71,0,859.65,1054.67
1117777800,1634.11,0,859.677,1057
1117778100,1634.3,0,859.728,1061
1117778400,1634.46,0,859.76,1061
1117778700,1634.42,0,859.76,1063
1117779000,1634.54,0,859.738,1064.67
1117779300,1634.7,0,859.717,1069.67
1117779600,1634.85,0,859.69,1071.67
1117779900,1634.94,0,859.63,1070.33
1117780200,1634.82,0,859.55,1067.67
1117780500,1634.99,0,859.49,1066.67
1117780800,1634.96,0,859.472,1067.33
1117781100,1635.06,0,859.475,1070
1117781400,1634.81,0,859.448,1066.33
1117781700,1634.82,0,859.36,1066
1117782000,1634.5,0,859.25,1063.33
1117782300,1634.15,0,859.19,1069.67
1117782600,1634.07,0,859.202,1071
1117782900,1634.77,0,859.237,1071.33
1117783200,1635.48,0,859.253,1068.67
1117783500,1635.85,0,859.258,1067
1117783800,1635.99,0,859.26,1067.67
1117784100,1636.26,0,859.26,1062.67
1117784400,1636.13,0,859.27,1061.33
1117784700,1635.8,0,859.3,1062.33
1117785000,1635.67,0,859.352,1067.67
1117785300,1636.22,0,859.415,1069.33
1117785600,1636.46,0,859.428,1069.33
1117785900,1636.23,0,859.34,1068
1117786200,1635.86,0,859.21,1063.67
1117786500,1635.84,0,859.15,1062
1117786800,1635.97,0,859.168,1061.67
1117787100,1635.93,0,859.165,1067.67
1117787400,1636.01,0,859.112,1066.33
1117787700,1635.96,0,859.08,1067.33
1117788000,1636.23,0,859.11,1066.33
1117788300,1636.5,0,859.172,1064.33
1117788600,1637.06,0,859.217,1058.67
1117788900,1637.16,0,859.225,1058.33
1117789200,1636.89,0,859.178,1059
1117789500,1636.44,0,859.08,1064.33
1117789800,1635.61,0,858.975,1061.67
1117790100,1635.23,0,858.902,1063.67
1117790400,1635.16,0,858.893,1063.33
1117790700,1635.86,0,858.943,1070.67
1117791000,1636.37,0,858.993,1070.33
1117791300,1636.77,0,858.99,1070
1117791600,1636.8,0,858.932,1063.67
1117791900,1636.62,0,858.87,1061.67
1117792200,1636.02,0,858.832,1056
1117792500,1635.45,0,858.792,1053
1117792800,1634.7,0,858.748,1057
1117793100,1634.24,0,858.725,1063.33
1117793400,1634.1,0,858.762,1067.67
1117793700,1634.72,0,858.876,1070
1117794000,1635.49,0,859.025,1067.67
1117794300,1635.98,0,859.145,1066
1117794600,1636.01,0,859.18,1062
1117794900,1635.62,0,859.135,1067.33
1117795200,1635.28,0,859.06,1069.33
1117795500,1634.94,0,859,1070.33
1117795800,1635.1,0,858.98,1059.67
1117796100,1635.19,0,858.98,1057.67
1117796400,1635.3,0,858.983,1053.67
1117796700,1634.87,0,858.992,1060
1117797000,1635.13,0,859.012,1058.33
1117797300,1635.2,0,859.048,1059
1117797600,1638.12,0,859.083,1057
1117797900,1638.29,0,859.092,1061.67
1117798200,1640.74,0,859.087,1064.33
1117798500,1638.9,0,859.108,1062.67
1117798800,1639.44,0,859.15,1060
1117799100,1638.12,0,859.165,1062
1117799400,1638.83,0,859.14,1066
1117799700,1640.44,0,859.11,1066
1117800000,1642.34,0,859.122,1066
1117800300,1643.86,0,859.185,1069
1117800600,1647.06,0,859.258,1073
1117800900,1647.22,0,859.29,1074
1117801200,1647.22,0,859.27,1068.33
1117801500,1644.69,0,859.24,1062
1117801800,1644.88,0,859.238,1057
1117802100,1645.78,0,859.262,1056.67
1117802400,1646.57,0,859.295,1058.33
1117802700,1647.15,0,859.325,1062.67
1117803000,1646.73,0,859.332,1061.33
1117803300,1647.77,0,859.308,1057.67
1117803600,1649.35,0,859.29,1055.33
1117803900,1651.92,0,859.32,1058
1117804200,1650.88,0,859.39,1056
1117804500,1651.46,0,859.45,1052.33
1117804800,1652.12,0,859.49,1052.67
1117805100,1653.19,0,859.55,1057
1117805400,1647.76,0,859.615,1052.67
1117805700,1646.23,0,859.63,1049
1117806000,1646.58,0,859.583,1050.33
1117806300,1651.06,0,859.517,1055.67
1117806600,1650.83,0,859.472,1052.33
1117806900,1650.96,0,859.448,1044
1117807200,1651.28,0,859.448,1039.67
1117807500,1652.21,0,859.472,1042.33
1117807800,1652.56,0,859.507,1045
1117808100,1653.32,0,859.543,1047.33
1117808400,1653.67,0,859.56,1047.33
1117808700,1653.99,0,859.545,1049
1117809000,1653.97,0,859.517,1050
1117809300,1654.21,0,859.508,1052.33
1117809600,1654.09,0,859.52,1054.33
1117809900,1654.31,0,859.518,1055.33
1117810200,1654.45,0,859.483,1049.67
1117810500,1656.61,0,859.428,1047.67
1117810800,1656.98,0,859.36,1045.67
1117811100,1657.53,0,859.27,1054.67
1117811400,1655.81,0,859.165,1052.67
1117811700,1655.25,0,859.06,1048.67
1117812000,1656.06,0,858.963,1043.67
1117812300,1656.11,0,858.868,1047.33
1117812600,1656.07,0,858.767,1051.67
1117812900,1654.47,0,858.657,1055.33
1117813200,1654.35,0,858.545,1056.33
1117813500,1654.2,0,858.44,1054.33
1117813800,1654,0,858.345,1051
1117814100,1653.54,0,858.255,1052.67
1117814400,1653.58,0,858.18,1059.33
1117814700,1653.65,0,858.137,1059
1117815000,1654,0,858.103,1056.67
1117815300,1654.36,0,858.043,1056
1117815600,1654.83,0,857.968,1059.67
1117815900,1654.9,0,857.928,1066
1117816200,1654.53,0,857.922,1063.67
1117816500,1654.01,0,857.893,1062
1117816800,1653.62,0,857.822,1059
1117817100,1653.56,0,857.738,1062.67
1117817400,1653.29,0,857.658,1065
1117817700,1652.89,0,857.565,1060.33
1117818000,1652.3,0,857.447,1058
1117818300,1652,0,857.31,1057.33
1117818600,1651.51,0,857.197,1066.33
1117818900,1651.37,0,857.143,1068.67
1117819200,1651.33,0,857.13,1072.33
1117819500,1651.38,0,857.098,1066.67
1117819800,1651.17,0,857.023,1067.33
1117820100,1650.64,0,856.938,1066.67
1117820400,1650.24,0,856.859,1065.33
1117820700,1649.37,0,856.762,1061.33
1117821000,1648.32,0,856.654,1057.67
1117821300,1647.08,0,856.56,1062.67
1117821600,1646.19,0,856.498,1064.67
1117821900,1645.73,0,856.458,1066.67
1117822200,1645.6,0,856.432,1067
1117822500,1645.3,0,856.423,1066.67
1117822800,1644.83,0,856.442,1068
1117823100,1644.17,0,856.49,1070
1117823400,1643.74,0,856.562,1076
1117823700,1643.39,0,856.646,1078.33
1117824000,1643.08,0,856.707,1076.33
1117824300,1642.28,0,856.713,1074.67
1117824600,1641.16,0,856.673,1071.67
1117824900,1640.1,0,856.622,1070.67
1117825200,1639.64,0,856.595,1072
1117825500,1639.6,0,856.595,1075.33
1117825800,1639.24,0,856.612,1076
1117826100,1638.57,0,856.633,1074.33
1117826400,1637.81,0,856.64,1075
1117826700,1637,0,856.622,1078
1117827000,1636.41,0,856.588,1074.33
1117827300,1635.86,0,856.562,1069.67
1117827600,1635.62,0,856.557,1063.67
1117827900,1635.36,0,856.563,1069
1117828200,1634.93,0,856.568,1072.33
1117828500,1634.24,0,856.57,1069.33
1117828800,1633.86,0,856.58,1066.67
1117829100,1633.48,0,856.612,1065
1117829400,1632.94,0,856.655,1067.67
1117829700,1632.06,0,856.687,1067.67
1117830000,1631.22,0,856.697,1070.67
1117830300,1630.7,0,856.697,1076.33
1117830600,1630.05,0,856.708,1077.67
1117830900,1628.99,0,856.74,1076
1117831200,1628.74,0,856.816,1074.33
1117831500,1629.05,0,856.955,1072.67
1117831800,1630.1,0,857.165,1071
1117832100,1631.16,0,857.44,1065.33
1117832400,1631.76,0,857.718,1060
1117832700,1632.11,0,857.946,1054.67
1117833000,1631.54,0,858.063,1058.67
1117833300,1630.8,0,858.063,1063
1117833600,1629.93,0,858.002,1066.67
1117833900,1629.16,0,857.94,1070
1117834200,1628.97,0,857.93,1068.33
1117834500,1628.93,0,857.96,1066.67
1117834800,1629.04,0,858.02,1060
1117835100,1629.12,0,858.112,1061.33
1117835400,1629.11,0,858.21,1061.33
1117835700,1629.54,0,858.288,1063
1117836000,1629.51,0,858.332,1059
1117836300,1629.18,0,858.35,1058.67
1117836600,1628.82,0,858.357,1058
1117836900,1628.33,0,858.352,1059
1117837200,1628.34,0,858.347,1059.33
1117837500,1628.44,0,858.353,1060.67
1117837800,1628.83,0,858.393,1062.33
1117838100,1629.14,0,858.478,1066
1117838400,1629.67,0,858.582,1068.67
1117838700,1629.96,0,858.668,1072.33
1117839000,1630.43,0,858.71,1072
1117839300,1630.14,0,858.713,1065
1117839600,1629.95,0,858.69,1060.33
1117839900,1629.65,0,858.643,1053.67
1117840200,1629.6,0,858.615,1054.33
1117840500,1629.77,0,858.642,1058.33
1117840800,1630.04,0,858.711,1067.67
1117841100,1630.18,0,858.777,1077
1117841400,1630.59,0,858.815,1080.33
1117841700,1630.89,0,858.857,1079
1117842000,1631.28,0,858.912,1077.33
1117842300,1631.38,0,858.958,1077
1117842600,1631.39,0,858.97,1078
1117842900,1631.43,0,858.985,1080
1117584000,1638.37,0,856.208,1052
1117584300,1638.1,0,856.24,1039.67
1117584600,1638.5,0,856.26,1043
1117584900,1638.61,0,856.288,1046.33
1117585200,1638.15,0,856.325,1045.33
1117585500,1637.81,0,856.352,1043.33
1117585800,1637.55,0,856.382,1045
1117586100,1637.96,0,856.446,1046.33
1117586400,1638.03,0,856.542,1045.67
1117586700,1638.21,0,856.632,1040.67
1117587000,1637.93,0,856.687,1039
1117587300,1638.29,0,856.71,1040.33
1117587600,1638.35,0,856.735,1044
1117587900,1638.43,0,856.792,1045
1117588200,1638.06,0,856.86,1044.33
1117588500,1637.77,0,856.89,1041.67
1117588800,1637.42,0,856.85,1043
1117589100,1636.95,0,856.759,1044.33
1117589400,1636.25,0,856.674,1047.67
1117589700,1635.98,0,856.635,1044
1117590000,1635.39,0,856.62,1044.33
1117590300,1635.15,0,856.565,1043.67
1117590600,1634.86,0,856.502,1045.67
1117590900,1635.48,0,856.527,1044
1117591200,1636.38,0,856.65,1044.33
1117591500,1636.93,0,856.785,1047.67
1117591800,1636.79,0,856.848,1050.67
1117592100,1636.25,0,856.842,1051
1117592400,1635.85,0,856.793,1052.67
1117592700,1635.99,0,856.732,1054.33
1117593000,1636.15,0,856.705,1055.67
1117593300,1636.68,0,856.735,1056.67
1117593600,1636.96,0,856.792,1058.33
1117593900,1637.28,0,856.823,1060
1117594200,1637.37,0,856.812,1057
1117594500,1637.01,0,856.788,1047.67
1117594800,1636.63,0,856.77,1043.33
1117595100,1636.37,0,856.74,1043
1117595400,1636.42,0,856.69,1045.67
1117595700,1636.31,0,856.63,1050
1117596000,1636.33,0,856.58,1051.67
1117596300,1636.29,0,856.55,1054.67
1117596600,1636.58,0,856.528,1053.67
1117596900,1091.02,0,856.495,1053
1117597200,1090.97,0,856.427,1056.33
1117597500,1090.85,0,856.32,1057.67
1117597800,1636.03,0,856.213,1055.33
1117598100,1635.67,0,856.15,1049
1117598400,1635.4,0,856.122,1045.33
1117598700,1635.11,0,856.075,1048.67
1117599000,1635.01,0,855.98,1057
1117599300,1634.72,0,855.86,1059.33
1117599600,1634.92,0,855.78,1060.33
1117599900,1635.47,0,855.782,1057
1117600200,1636.14,0,855.852,1057.67
1117600500,1637.11,0,855.937,1057.67
1117600800,1637.49,0,855.96,1058
1117601100,1637.56,0,855.898,1059
1117601400,1636.88,0,855.774,1061.33
1117601700,1636.48,0,855.629,1063
1117602000,1636.24,0,855.55,1064.67
1117602300,1636.45,0,855.58,1065.33
1117602600,1636.97,0,855.64,1066.33
1117602900,1637.58,0,855.61,1068.33
1117603200,1637.66,0,855.462,1069
1117603500,1637.14,0,855.287,1070.33
1117603800,1636.49,0,855.154,1068.67
1117604100,1636.09,0,855.039,1066.33
1117604400,1635.64,0,854.975,1065.67
1117604700,1635.61,0,855.02,1064.33
1117605000,1635.74,0,855.122,1062.67
1117605300,1636.33,0,855.173,1062.33
1117605600,1636.31,0,855.112,1059
1117605900,1636.12,0,854.982,1062
1117606200,1635.92,0,854.878,1065
1117606500,1636.4,0,854.85,1072.33
1117606800,1637.08,0,854.858,1074
1117607100,1636.83,0,854.813,1072.33
1117607400,1635.87,0,854.695,1071
1117607700,1635.11,0,854.572,1070
1117608000,1634.73,0,854.507,1070
1117608300,1634.86,0,854.495,1069.33
1117608600,1634.65,0,854.513,1072
1117608900,1634.9,0,854.545,1067.33
1117609200,1635.43,0,854.545,1066
1117609500,1635.35,0,854.485,1067
1117609800,1635.21,0,854.405,1067.67
1117610100,1634.66,0,854.375,1070
1117610400,1635.11,0,854.422,1071.33
1117610700,1636.06,0,854.502,1079.67
1117611000,1636.91,0,854.573,1080.33
1117611300,1637.66,0,854.64,1077.67
1117611600,1637.89,0,854.675,1073.67
1117611900,1637.31,0,854.648,1074
1117612200,1636.94,0,854.559,1072.67
1117612500,1635.81,0,854.435,1071.33
1117612800,1635.44,0,854.34,1071
1117613100,1635.11,0,854.303,1069
1117613400,1635.36,0,854.303,1068.33
1117613700,1635.48,0,854.288,1068.33
1117614000,1635.5,0,854.243,1069.33
1117614300,1635.69,0,854.203,1072.67
1117614600,1636.37,0,854.202,1069.33
1117614900,1636.62,0,854.235,1072
1117615200,1637.07,0,854.258,1072
1117615500,1636.78,0,854.228,1076.33
1117615800,1636.54,0,854.16,1074.67
1117616100,1636.23,0,854.112,1072.33
1117616400,1636.51,0,854.1,1069.33
1117616700,1636.72,0,854.085,1067.67
1117617000,1637.01,0,854.05,1066.67
1117617300,1636.88,0,854.02,1067
1117617600,1636.69,0,854.027,1068.33
1117617900,1636.88,0,854.075,1073
1117618200,1637.35,0,854.143,1077
1117618500,1638.08,0,854.205,1078
1117618800,1638.07,0,854.24,1076.33
1117619100,1638.06,0,854.255,1072.67
1117619400,1638.04,0,854.27,1070
1117619700,1638.44,0,854.3,1068.33
1117620000,1638.49,0,854.34,1069.33
1117620300,1638.59,0,854.37,1070.67
1117620600,1638.62,0,854.43,1067.67
1117620900,1639.44,0,854.581,1064.67
