date,MagnM,Axym,Azrange,TminM,DminM,OType,Bmax,Bzmin,Vmax,Dstmin
143,2012.12.08 19:00:00,0.6,0.8,0.93,15,-0.3,9,8.6,-4.8,322.0,0.0
144,2012.12.10 14:00:00,0.8,1.62,0.65,49,-0.21,9,7.5,-4.2,316.0,0.0
145,2012.12.13 03:00:00,0.5,1.39,0.91,9,-0.19,9,6.5,-3.8,300.0,-10.0
146,2012.12.14 01:00:00,1.1,0.8,0.86,28,-0.26,9,10.5,-7.8,347.0,-17.0
147,2012.12.15 15:00:00,0.6,1.46,0.79,14,-0.27,9,7.4,-4.7,387.0,0.0
148,2012.12.16 16:00:00,1.2,2.13,1.35,6,-0.25,9,9.0,-7.0,500.0,0.0
149,2012.12.20 08:00:00,0.9,1.07,0.92,20,-0.23,9,6.1,-4.1,513.0,0.0
150,2012.12.29 21:00:00,0.8,1.14,1.3,30,-0.26,9,11.2,-3.7,473.0,-3.0
0,2013.01.02 05:00:00,0.6,0.97,0.85,39,-0.23,9,5.8,-3.9,336.0,-6.0
1,2013.01.06 04:00:00,1.1,1.3,0.81,22,-0.27,9,8.7,-2.2,369.0,0.0
2,2013.01.08 11:00:00,0.6,0.77,1.02,15,-0.23,9,5.6,-3.5,359.0,-6.0
3,2013.01.11 03:00:00,0.7,1.06,0.93,22,-0.2,9,8.9,-5.1,405.0,-6.0
4,2013.01.13 11:00:00,0.7,0.67,0.87,23,-0.24,9,8.5,-6.3,552.0,-30.0
5,2013.01.16 05:00:00,1.7,2.7,1.62,27,-0.41,9,11.9,-2.5,428.0,-10.0
6,2013.01.17 14:00:00,1.9,2.17,1.45,13,-0.41,9,14.7,-9.6,409.0,-53.0
7,2013.01.18 12:00:00,1.2,1.25,0.96,23,-0.21,9,14.6,-0.9,458.0,-27.0
8,2013.01.19 17:32:00,0.8,1.19,1.84,1,-0.25,1,8.1,-6.9,438.0,-34.0
9,2013.01.25 17:00:00,1.3,1.02,1.1,17,-0.48,9,16.5,-11.3,502.0,-30.0
10,2013.01.26 14:00:00,1.1,1.18,1.41,28,-0.34,9,14.0,-7.0,531.0,-51.0
11,2013.01.31 14:00:00,0.6,0.89,0.8,6,-0.27,9,6.6,-4.4,338.0,-10.0
12,2013.02.01 15:00:00,0.8,1.13,1.53,57,-0.23,9,11.1,-4.6,485.0,-21.0
13,2013.02.06 18:00:00,0.4,0.65,0.73,14,-0.27,9,9.3,-7.9,367.0,-23.0
14,2013.02.07 22:00:00,0.7,0.69,0.87,8,-0.23,9,10.1,-6.0,457.0,-16.0
15,2013.02.09 18:00:00,0.4,0.62,0.89,0,-0.15,9,5.9,-3.6,407.0,-13.0
16,2013.02.11 14:00:00,0.7,1.09,1.46,9,-0.34,9,6.8,-3.6,374.0,-36.0
17,2013.02.13 00:00:00,1.0,1.09,1.4,19,-0.19,9,9.6,-7.8,397.0,-36.0
18,2013.02.14 05:00:00,0.6,0.76,1.18,-2,-0.18,9,7.0,-6.6,399.0,-36.0
19,2013.02.16 12:09:00,1.8,1.34,0.97,14,-0.29,1,11.6,-8.4,407.0,-20.0
20,2013.02.17 11:00:00,0.7,1.18,1.05,13,-0.22,9,7.2,-6.7,365.0,-39.0
21,2013.02.19 10:00:00,0.9,0.97,0.71,69,-0.23,9,8.2,-5.7,427.0,-32.0
22,2013.02.23 11:00:00,0.6,1.41,1.61,12,-0.32,9,5.6,-2.9,381.0,-32.0
23,2013.02.25 05:00:00,1.0,1.4,1.6,32,-0.28,9,8.0,-3.3,353.0,-16.0
24,2013.02.28 03:00:00,0.3,1.34,0.51,14,-0.24,9,8.4,-5.9,354.0,-4.0
25,2013.02.28 22:00:00,1.0,1.09,1.37,11,-0.26,9,16.7,-12.8,638.0,-55.0
26,2013.03.04 02:00:00,0.5,1.41,0.93,-2,-0.19,9,5.0,-1.9,492.0,-35.0
27,2013.03.06 06:00:00,0.5,1.17,0.61,17,-0.27,9,5.3,-3.4,343.0,-11.0
28,2013.03.08 19:00:00,0.5,1.03,0.75,27,-0.28,9,5.7,-4.4,354.0,-1.0
29,2013.03.15 05:26:00,1.7,1.58,1.17,41,-0.24,1,12.2,-5.0,475.0,-25.0
30,2013.03.17 05:59:00,4.3,1.72,3.07,38,-0.62,1,17.8,-14.0,725.0,-132.0
31,2013.03.20 11:00:00,0.6,0.97,0.78,-2,-0.22,9,10.4,-6.1,601.0,-54.0
32,2013.03.22 04:00:00,0.6,1.12,0.68,0,-0.23,9,6.9,-3.3,458.0,-32.0
33,2013.03.23 17:00:00,0.5,1.26,0.75,8,-0.22,9,9.4,-6.0,437.0,-20.0
34,2013.03.25 13:00:00,0.7,1.24,0.79,33,-0.24,9,8.8,-1.0,404.0,-46.0
35,2013.03.27 02:00:00,0.8,1.11,0.94,19,-0.31,9,11.3,-5.9,544.0,-46.0
36,2013.03.29 01:00:00,0.9,0.92,1.74,30,-0.32,9,10.1,-7.6,570.0,-59.0
37,2013.03.31 16:00:00,0.9,1.4,1.24,3,-0.51,9,5.1,-3.2,480.0,-31.0
38,2013.04.05 10:00:00,1.0,1.06,0.74,67,-0.27,9,7.2,-4.0,354.0,-17.0
39,2013.04.09 22:00:00,1.3,0.93,0.67,48,-0.24,9,7.3,-4.0,487.0,-7.0
40,2013.04.13 22:54:00,4.4,2.98,2.05,30,-0.52,1,12.9,-4.5,516.0,-6.0
41,2013.04.20 01:00:00,0.7,1.14,0.87,-1,-0.16,9,6.4,-3.9,317.0,-4.0
42,2013.04.23 06:00:00,1.3,1.13,1.17,19,-0.27,9,12.4,-8.2,331.0,-14.0
43,2013.04.24 04:00:00,0.7,1.35,1.1,1,-0.23,9,21.8,-14.6,415.0,-49.0
44,2013.04.24 23:00:00,0.6,1.81,1.56,3,-0.17,9,10.0,-4.2,588.0,-44.0
45,2013.04.30 09:49:00,2.3,1.84,1.05,13,-0.52,1,10.5,-4.3,426.0,-24.0
46,2013.05.01 08:00:00,1.0,1.98,1.75,10,-0.26,9,11.1,-8.8,484.0,-67.0
47,2013.05.05 16:00:00,1.2,1.1,0.92,25,-0.35,9,11.8,-2.5,537.0,-11.0
48,2013.05.07 01:00:00,0.8,1.08,1.52,28,-0.25,9,8.3,-2.7,548.0,-15.0
49,2013.05.13 04:00:00,1.0,1.43,0.74,18,-0.24,9,8.8,-5.5,391.0,-18.0
50,2013.05.15 07:00:00,1.5,1.22,1.16,13,-0.31,9,10.8,-4.1,440.0,-2.0
51,2013.05.16 01:00:00,1.1,1.14,1.12,10,-0.3,9,7.5,-5.9,416.0,-32.0
52,2013.05.18 01:10:00,2.1,1.42,1.21,23,-0.47,1,11.2,-6.4,439.0,-61.0
53,2013.05.19 23:08:00,0.8,1.31,0.84,29,-0.26,1,13.1,-3.8,422.0,-30.0
54,2013.05.21 17:00:00,1.0,0.79,0.69,-2,-0.29,9,8.2,-3.2,474.0,-21.0
55,2013.05.23 17:00:00,0.8,0.82,0.56,12,-0.25,9,7.7,-5.1,513.0,-27.0
56,2013.05.24 18:10:00,1.2,1.31,1.66,11,-0.38,1,11.6,-6.1,555.0,-55.0
57,2013.05.25 09:48:00,2.4,1.51,1.64,18,-0.43,1,12.1,-5.5,777.0,-51.0
58,2013.05.31 16:18:00,2.2,1.81,1.38,21,-0.57,1,19.6,-17.5,684.0,-124.0
59,2013.06.01 17:00:00,0.8,1.13,1.14,8,-0.23,9,12.9,-3.1,774.0,-68.0
60,2013.06.06 02:55:00,2.8,2.05,2.27,20,-0.36,3,13.4,-12.4,513.0,-78.0
61,2013.06.07 20:00:00,0.7,0.91,0.88,5,-0.21,9,9.7,-4.5,457.0,-29.0
62,2013.06.10 05:00:00,0.7,1.26,0.9,8,-0.24,9,8.6,-5.2,398.0,-16.0
63,2013.06.11 10:00:00,0.6,0.75,1.11,0,-0.2,9,7.9,-3.3,445.0,-13.0
64,2013.06.14 23:00:00,0.6,0.82,1.1,59,-0.15,9,6.7,-4.2,357.0,-10.0
65,2013.06.19 22:00:00,0.4,1.18,0.98,0,-0.25,9,14.6,-6.5,634.0,-27.0
66,2013.06.23 04:26:00,5.3,1.7,2.15,19,-0.84,1,7.6,-5.0,697.0,-49.0
67,2013.06.27 14:38:00,2.8,2.12,1.77,18,-0.75,1,12.5,-12.0,453.0,-98.0
68,2013.06.29 05:00:00,0.5,1.48,1.3,2,-0.28,9,13.0,-10.8,560.0,-98.0
69,2013.07.02 18:00:00,1.0,1.81,0.9,41,-0.28,9,5.3,-2.1,428.0,-21.0
70,2013.07.04 18:00:00,2.0,1.8,0.87,47,-0.27,9,12.8,-12.3,386.0,-87.0
71,2013.07.09 10:00:00,0.5,1.09,0.75,8,-0.21,9,10.1,-4.5,342.0,-1.0
72,2013.07.09 20:52:00,1.6,1.41,1.51,30,-0.42,1,16.0,-9.5,479.0,-47.0
73,2013.07.12 17:14:00,2.7,2.09,0.89,15,-0.66,1,16.3,-11.3,509.0,-56.0
74,2013.07.17 20:00:00,1.0,1.06,1.14,28,-0.19,9,15.1,-7.1,633.0,-25.0
75,2013.07.25 08:00:00,0.9,1.18,0.66,63,-0.21,9,12.4,-7.1,572.0,-22.0
76,2013.07.27 17:00:00,1.6,0.89,0.61,62,-0.22,9,6.4,-3.3,481.0,-27.0
77,2013.07.31 11:00:00,0.5,1.17,1.18,7,-0.18,9,5.2,-3.0,400.0,-9.0
78,2013.08.03 20:00:00,1.7,1.07,1.35,28,-0.32,9,15.6,-10.2,566.0,-50.0
79,2013.08.08 21:00:00,0.3,0.84,0.5,3,-0.13,9,5.1,-4.1,375.0,-12.0
80,2013.08.09 11:00:00,0.7,1.4,0.71,16,-0.15,9,9.8,-4.1,481.0,-12.0
81,2013.08.10 12:00:00,0.8,1.18,0.79,14,-0.23,9,8.2,-3.0,438.0,-7.0
82,2013.08.12 01:00:00,0.3,1.64,0.76,-2,-0.12,9,8.2,-4.7,402.0,-9.0
83,2013.08.13 14:00:00,0.4,0.75,1.08,11,-0.2,9,10.3,-6.1,489.0,-23.0
84,2013.08.15 08:00:00,0.5,0.96,0.62,16,-0.22,9,11.0,-7.6,781.0,-35.0
85,2013.08.20 22:28:00,0.8,1.52,0.85,6,-0.27,1,10.8,-7.1,465.0,-26.0
86,2013.08.21 19:00:00,0.3,1.12,0.43,16,-0.12,9,9.1,-2.3,555.0,-23.0
87,2013.08.22 19:26:00,0.4,1.05,0.84,2,-0.11,3,6.7,-4.0,568.0,-40.0
88,2013.08.24 00:03:00,2.6,3.45,1.76,14,-0.43,1,8.8,-3.1,521.0,-23.0
89,2013.08.27 14:00:00,0.9,0.92,1.39,11,-0.31,9,14.0,-9.6,481.0,-54.0
90,2013.08.29 12:00:00,1.3,1.42,0.98,63,-0.21,9,9.9,-6.7,457.0,-37.0
91,2013.09.01 07:00:00,0.4,1.63,0.58,8,-0.14,9,5.0,-3.3,552.0,-31.0
92,2013.09.02 03:00:00,0.7,1.3,0.94,1,-0.2,9,5.7,-4.1,498.0,-25.0
93,2013.09.03 01:00:00,2.0,1.17,0.95,15,-0.26,9,9.2,-5.1,429.0,-13.0
94,2013.09.03 22:00:00,0.7,0.96,0.97,1,-0.19,9,7.7,-4.2,472.0,-20.0
95,2013.09.07 20:00:00,0.4,1.01,0.55,2,-0.16,9,6.0,-3.7,390.0,-13.0
96,2013.09.10 09:00:00,0.5,1.16,0.9,-2,-0.22,9,6.5,-4.8,407.0,-9.0
97,2013.09.12 14:00:00,0.3,0.71,0.61,4,-0.1,9,9.4,-3.3,523.0,-10.0
98,2013.09.13 14:00:00,0.4,0.78,0.62,9,-0.16,9,9.5,-5.3,576.0,-7.0
99,2013.09.14 20:00:00,0.7,1.1,1.22,26,-0.17,9,4.6,-3.6,484.0,-9.0
100,2013.09.16 23:00:00,0.9,1.13,1.2,23,-0.21,9,7.6,-6.5,385.0,-6.0
101,2013.09.18 11:00:00,0.3,0.99,0.72,17,-0.14,9,9.0,-3.3,554.0,-17.0
102,2013.09.19 08:00:00,0.4,0.62,0.67,3,-0.19,9,6.0,-3.0,557.0,-17.0
103,2013.09.21 19:00:00,0.9,1.97,1.64,8,-0.16,9,5.0,-3.0,431.0,-11.0
104,2013.09.24 03:00:00,0.8,1.33,1.73,5,-0.18,9,10.5,-5.6,440.0,-23.0
105,2013.09.25 20:00:00,0.6,0.83,0.88,12,-0.17,9,3.7,-1.9,406.0,-12.0
106,2013.09.29 19:00:00,0.9,1.04,1.66,47,-1.15,9,8.7,-4.3,374.0,-9.0
107,2013.10.02 01:55:00,3.7,1.24,3.08,5,-1.15,1,22.2,-14.0,629.0,-67.0
108,2013.10.08 14:00:00,0.2,0.9,0.44,0,-0.15,9,9.7,-1.1,335.0,-5.0
109,2013.10.08 20:23:00,1.9,0.82,1.55,31,-0.8,1,32.5,-2.6,639.0,-62.0
110,2013.10.12 12:00:00,0.7,0.68,0.7,29,-0.17,9,5.8,-4.2,396.0,-17.0
111,2013.10.14 07:00:00,2.1,0.76,1.87,47,-0.24,9,10.4,-6.1,546.0,-49.0
112,2013.10.21 23:00:00,0.8,1.18,0.91,26,-0.18,9,8.7,-3.8,381.0,-9.0
113,2013.10.24 02:00:00,1.3,1.58,1.24,17,-0.2,9,7.2,-2.4,358.0,-5.0
114,2013.10.25 19:00:00,0.7,0.96,1.12,1,-0.25,9,4.0,-2.9,322.0,-1.0
115,2013.10.26 23:00:00,0.6,1.4,0.76,11,-0.18,9,6.4,-1.7,300.0,2.0
116,2013.10.28 01:00:00,0.4,0.87,0.64,-2,-0.2,9,6.3,-1.7,317.0,3.0
117,2013.10.29 09:00:00,1.1,0.88,0.84,18,-0.22,9,12.1,-7.0,339.0,-4.0
118,2013.10.30 06:00:00,1.0,1.34,1.06,5,-0.3,9,10.5,-9.1,373.0,-56.0
119,2013.10.31 11:00:00,0.7,1.02,0.96,6,-0.32,9,11.8,-5.9,436.0,-32.0
120,2013.11.01 13:00:00,0.4,0.96,0.87,11,-0.15,9,5.4,-4.1,375.0,-24.0
121,2013.11.02 23:00:00,0.6,1.04,0.69,10,-0.21,9,6.6,-4.9,411.0,-21.0
122,2013.11.06 09:00:00,0.6,1.18,1.34,20,-0.25,9,13.8,-8.2,398.0,-52.0
123,2013.11.08 18:00:00,1.5,0.87,1.12,13,-0.26,9,14.1,-10.8,466.0,-80.0
124,2013.11.09 10:00:00,0.7,1.01,0.75,38,-0.19,9,12.4,-4.3,611.0,-73.0
125,2013.11.11 03:00:00,1.5,1.35,2.15,7,-0.34,9,9.6,-4.7,543.0,-73.0
126,2013.11.15 13:00:00,0.3,0.78,0.53,3,-0.15,9,9.0,-7.1,356.0,-40.0
127,2013.11.16 05:00:00,0.7,1.36,0.91,1,-0.21,9,11.0,-5.3,536.0,-31.0
128,2013.11.22 22:00:00,0.8,2.26,1.78,7,-0.29,9,9.4,-8.9,357.0,-27.0
129,2013.11.23 14:00:00,0.6,1.28,1.01,1,-0.33,9,10.0,-4.5,372.0,-20.0
130,2013.11.26 15:00:00,1.2,1.6,0.99,29,-0.17,9,6.5,-2.7,321.0,-6.0
131,2013.11.29 01:00:00,0.7,1.12,0.8,-2,-0.28,9,12.6,-6.8,552.0,-12.0
132,2013.11.30 18:00:00,2.8,2.55,2.15,13,-1.23,9,12.6,-4.8,552.0,-21.0
133,2013.12.03 23:00:00,0.6,1.24,0.66,-2,-0.16,9,8.5,-3.7,400.0,-24.0
134,2013.12.06 01:00:00,0.4,1.16,0.8,13,-0.1,9,5.0,-3.2,350.0,-12.0
135,2013.12.07 16:00:00,2.4,1.88,1.89,16,-0.85,9,19.6,-9.3,639.0,-71.0
136,2013.12.09 02:00:00,0.9,1.99,1.35,24,-0.2,9,5.4,-4.0,535.0,-28.0
137,2013.12.13 13:22:00,1.2,1.55,0.64,21,-0.25,1,13.4,-6.1,392.0,-1.0
138,2013.12.14 14:00:00,1.9,2.4,1.08,20,-0.29,9,10.9,-6.9,600.0,-37.0
139,2013.12.15 13:00:00,2.7,2.03,1.64,6,-0.5,9,9.0,-3.5,501.0,-24.0
140,2013.12.19 05:00:00,1.0,1.31,0.88,5,-0.19,9,5.7,-4.9,392.0,-24.0
141,2013.12.24 22:00:00,1.3,1.29,1.0,16,-0.4,9,11.2,-8.3,324.0,-35.0
142,2013.12.30 00:00:00,0.5,0.85,0.86,20,-0.13,9,6.3,-4.4,380.0,-16.0
143,2013.12.31 01:00:00,0.4,0.75,0.79,28,-0.33,9,14.5,-7.9,569.0,-11.0
0,2014.01.01 08:00:00,1.7,1.66,0.0,23,-0.33,9,14.5,-7.9,569.0,-40.0
1,2014.01.02 11:00:00,0.6,1.48,0.0,2,-0.17,9,7.3,-3.5,625.0,-30.0
2,2014.01.07 15:12:00,1.5,1.5,1.27,16,-0.18,1,8.1,-5.5,440.0,-26.0
3,2014.01.09 20:08:00,2.3,2.36,2.22,42,-0.57,1,11.2,-2.6,436.0,-24.0
4,2014.01.11 19:00:00,0.8,1.69,0.0,-2,-0.2,9,11.6,-6.5,907.0,-23.0
5,2014.01.14 20:00:00,0.7,1.55,0.0,7,-0.17,9,4.6,-1.8,630.0,-20.0
6,2014.01.18 18:00:00,0.7,1.59,0.0,12,-0.16,9,4.4,-3.6,334.0,-7.0
7,2014.01.20 22:00:00,0.5,1.04,0.52,9,-0.17,9,8.4,-5.9,344.0,-5.0
8,2014.01.21 17:00:00,0.7,1.04,0.67,10,-0.26,9,12.1,-4.8,589.0,-17.0
9,2014.01.22 13:00:00,0.6,0.68,0.56,14,-0.17,9,7.2,-3.0,563.0,-16.0
10,2014.01.24 02:00:00,0.9,1.18,0.97,48,-0.16,9,6.1,-5.5,385.0,-21.0
11,2014.01.27 16:00:00,0.8,0.91,0.0,18,-0.22,9,6.6,-3.6,331.0,-18.0
12,2014.01.28 14:00:00,0.7,0.82,0.0,9,-0.29,9,11.8,-6.5,494.0,-22.0
13,2014.02.01 03:00:00,0.7,1.01,0.58,0,-0.22,9,6.7,-4.2,402.0,-4.0
14,2014.02.03 01:00:00,1.6,1.54,1.33,22,-0.25,9,7.7,-3.7,429.0,-12.0
15,2014.02.04 03:00:00,0.5,1.07,0.54,8,-0.26,9,8.2,-5.5,355.0,-5.0
16,2014.02.05 01:00:00,1.1,0.95,1.15,33,-0.2,9,11.0,-6.2,402.0,-31.0
17,2014.02.07 17:05:00,1.2,0.71,0.96,21,-0.43,1,13.8,-7.0,459.0,-36.0
18,2014.02.09 08:00:00,0.4,1.04,0.7,5,-0.17,9,9.6,-5.5,480.0,-28.0
19,2014.02.10 19:00:00,1.5,1.69,1.12,22,-0.25,9,6.2,-4.0,561.0,-16.0
20,2014.02.11 20:00:00,1.3,1.56,1.48,19,-0.31,9,6.9,-3.5,463.0,-20.0
21,2014.02.13 09:44:00,0.7,1.02,1.05,14,-0.16,1,8.7,-1.9,381.0,-1.0
22,2014.02.15 13:16:00,3.6,1.96,0.97,24,-0.57,1,16.2,-8.3,450.0,-27.0
23,2014.02.18 08:00:00,0.8,0.95,1.28,13,-0.25,9,8.8,-7.6,411.0,-67.0
24,2014.02.19 05:00:00,0.6,1.06,0.91,3,-0.34,9,18.6,-14.5,530.0,-119.0
25,2014.02.20 03:18:00,2.8,3.44,1.53,13,-0.46,1,14.4,-11.4,691.0,-86.0
26,2014.02.21 02:00:00,0.9,1.78,0.89,-1,-0.2,9,7.1,-5.7,555.0,-66.0
27,2014.02.23 02:00:00,0.4,0.96,0.89,-2,-0.2,9,12.1,-10.3,512.0,-49.0
28,2014.02.23 21:00:00,0.6,0.93,0.78,1,-0.21,9,8.8,-4.4,557.0,-56.0
29,2014.02.25 02:00:00,0.5,1.1,0.61,-2,-0.16,9,6.1,-5.0,464.0,-22.0
30,2014.02.27 16:50:00,4.9,2.35,1.69,23,-0.51,1,16.6,-12.7,483.0,-99.0
31,2014.03.03 01:00:00,0.4,0.72,0.47,-1,-0.19,9,5.0,-3.8,358.0,-26.0
32,2014.03.03 22:00:00,0.7,0.55,0.49,-1,-0.22,9,6.3,-4.3,486.0,-19.0
33,2014.03.09 18:00:00,0.4,0.68,0.86,-2,-0.1,9,5.9,-3.1,331.0,-10.0
34,2014.03.11 21:00:00,0.7,0.64,1.01,14,-0.18,9,6.2,-3.1,310.0,-8.0
35,2014.03.12 18:00:00,1.2,1.26,1.42,56,-0.19,9,10.2,-8.6,497.0,-38.0
36,2014.03.18 01:00:00,0.6,0.99,0.82,-2,-0.13,9,7.4,-3.9,328.0,-11.0
37,2014.03.20 04:00:00,1.0,1.49,1.29,21,-0.24,9,10.3,-5.1,351.0,-20.0
38,2014.03.21 18:00:00,1.2,1.15,0.49,53,-0.29,9,9.9,-3.2,526.0,-9.0
39,2014.03.25 20:03:00,1.5,1.14,1.52,45,-0.35,1,8.6,-5.1,516.0,-22.0
40,2014.03.29 12:00:00,0.4,0.86,0.87,-2,-0.12,9,4.7,-2.5,455.0,-19.0
41,2014.03.31 12:00:00,0.6,1.1,0.62,10,-0.25,9,6.8,-4.2,450.0,-15.0
42,2014.04.03 02:00:00,0.7,0.98,0.45,6,-0.25,9,6.0,-4.1,400.0,-8.0
43,2014.04.04 02:00:00,0.4,1.02,0.79,3,-0.17,9,6.4,-2.4,443.0,2.0
44,2014.04.05 10:00:00,2.6,1.25,1.56,20,-0.42,9,17.6,-6.5,502.0,-9.0
45,2014.04.07 10:00:00,0.6,0.7,0.82,46,-0.18,9,9.6,-7.1,480.0,-23.0
46,2014.04.10 14:00:00,0.3,1.04,1.16,7,-0.17,9,5.1,-0.7,410.0,-8.0
47,2014.04.11 06:00:00,0.9,1.17,1.53,24,-0.16,9,11.5,-8.7,396.0,-81.0
48,2014.04.16 01:00:00,1.1,1.65,1.6,1,-0.18,9,9.2,-6.7,421.0,-15.0
49,2014.04.18 02:00:00,3.0,1.83,1.42,33,-0.41,9,10.2,-6.4,506.0,-13.0
50,2014.04.19 18:36:00,0.6,1.1,0.58,4,-0.17,1,8.6,-1.3,532.0,-13.0
51,2014.04.20 10:57:00,1.5,2.13,1.81,8,-0.44,1,15.2,-5.0,678.0,-24.0
52,2014.04.23 01:00:00,0.8,1.12,1.2,22,-0.22,9,6.6,-3.8,474.0,-23.0
53,2014.04.29 20:26:00,1.5,1.08,1.01,10,-0.27,1,9.9,-9.6,309.0,-64.0
54,2014.04.30 16:00:00,0.9,1.52,0.88,-2,-0.15,9,10.4,-9.6,383.0,-51.0
55,2014.05.02 09:00:00,0.9,1.21,0.52,30,-0.18,9,3.8,0.2,354.0,-7.0
56,2014.05.03 17:47:00,0.9,0.82,0.78,15,-0.34,1,10.0,-7.3,361.0,-45.0
57,2014.05.04 12:00:00,0.7,0.88,0.86,17,-0.19,9,9.8,-3.4,386.0,-45.0
58,2014.05.06 14:00:00,0.3,0.81,0.44,9,-0.18,9,5.4,-3.9,389.0,-10.0
59,2014.05.07 22:00:00,0.6,1.03,0.99,28,-0.18,9,10.4,-8.8,390.0,-45.0
60,2014.05.11 04:00:00,0.4,1.09,0.98,-2,-0.14,9,8.3,-5.7,449.0,-32.0
61,2014.05.13 06:00:00,0.4,1.05,0.94,31,-0.13,9,6.2,-4.0,375.0,-14.0
62,2014.05.15 20:00:00,1.2,0.85,1.56,52,-0.24,9,7.8,-3.6,353.0,-7.0
63,2014.05.21 00:00:00,0.6,1.05,1.18,36,-0.16,9,9.7,-6.6,378.0,-4.0
64,2014.05.22 19:00:00,2.0,1.14,0.8,30,-0.23,9,12.9,-6.6,510.0,-38.0
65,2014.05.27 12:00:00,0.5,1.31,0.92,4,-0.17,9,6.4,-4.4,337.0,-5.0
66,2014.05.29 09:30:00,0.7,1.11,0.71,15,-0.2,1,7.5,-6.2,360.0,-17.0
67,2014.05.30 10:00:00,2.0,1.11,1.39,19,-0.35,9,11.4,-9.0,358.0,-29.0
68,2014.06.02 17:00:00,0.4,1.09,0.67,0,-0.16,9,9.2,-6.9,361.0,-16.0
69,2014.06.05 23:00:00,0.6,1.2,1.04,35,-0.21,9,6.9,-5.0,368.0,-16.0
70,2014.06.07 16:52:00,3.9,2.93,1.43,18,-0.55,1,26.0,-8.7,616.0,-38.0
71,2014.06.10 11:00:00,0.6,1.32,1.49,0,-0.26,9,7.6,-3.5,601.0,-15.0
72,2014.06.13 14:00:00,1.5,1.07,1.34,54,-0.23,9,7.4,-3.5,399.0,-6.0
73,2014.06.16 08:00:00,1.1,0.86,1.42,23,-0.31,9,7.4,-4.7,393.0,-15.0
74,2014.06.17 17:00:00,3.3,1.42,1.73,42,-0.38,9,9.9,-6.2,461.0,-33.0
75,2014.06.20 14:00:00,0.4,0.91,0.97,4,-0.24,9,8.4,-4.5,461.0,-23.0
76,2014.06.22 19:00:00,0.7,0.66,0.55,1,-0.26,9,4.0,-2.1,396.0,-15.0
77,2014.06.23 23:08:00,0.4,0.98,0.82,0,-0.16,1,7.8,-6.9,361.0,-9.0
78,2014.06.25 21:00:00,0.6,1.14,0.53,8,-0.2,9,7.6,-4.4,362.0,-7.0
79,2014.06.28 13:00:00,0.5,0.81,0.81,20,-0.2,9,8.8,-6.8,350.0,-5.0
80,2014.06.29 18:00:00,0.4,0.91,0.55,8,-0.17,9,9.4,-5.6,368.0,-7.0
81,2014.06.30 12:00:00,0.6,0.87,0.9,2,-0.23,9,7.6,-1.6,352.0,-8.0
82,2014.07.03 00:42:00,0.4,0.99,1.07,6,-0.23,1,7.2,-5.5,347.0,-21.0
83,2014.07.04 10:00:00,0.4,0.99,0.7,26,-0.25,9,4.7,-4.0,327.0,-13.0
84,2014.07.06 11:00:00,0.9,0.86,0.86,64,-0.2,9,9.0,-4.4,341.0,0.0
85,2014.07.09 12:00:00,1.1,0.87,1.1,32,-0.17,9,8.0,-5.4,405.0,-23.0
86,2014.07.13 09:00:00,1.1,2.37,1.06,27,-0.24,9,11.1,-1.1,358.0,-6.0
87,2014.07.14 14:31:00,1.5,1.08,1.0,10,-0.27,1,14.9,-4.9,489.0,-14.0
88,2014.07.20 10:00:00,0.4,0.96,0.56,1,-0.14,9,5.7,-4.3,291.0,-4.0
89,2014.07.21 20:00:00,0.4,0.79,1.28,-2,-0.23,9,8.3,-4.8,344.0,-12.0
90,2014.07.24 06:00:00,0.4,1.07,0.9,16,-0.19,9,6.1,-4.6,381.0,-22.0
91,2014.07.26 02:00:00,0.6,1.04,0.87,19,-0.18,9,7.5,-5.2,384.0,-23.0
92,2014.07.28 01:00:00,0.6,0.67,0.08,20,-0.22,9,10.6,-5.7,438.0,8.0
93,2014.07.31 02:00:00,0.3,0.84,0.74,22,-0.37,9,5.7,-3.3,340.0,-6.0
94,2014.08.01 03:00:00,0.9,1.16,1.07,46,-0.24,9,10.8,-5.0,446.0,-25.0
95,2014.08.03 13:00:00,1.0,1.15,1.01,54,-0.32,9,8.8,-4.1,482.0,-25.0
96,2014.08.07 14:00:00,1.5,0.93,1.7,16,-0.38,9,7.8,-5.5,395.0,-25.0
97,2014.08.10 15:00:00,1.2,1.38,1.11,50,-0.24,9,10.7,-5.6,503.0,-17.0
98,2014.08.12 23:00:00,0.6,1.73,0.81,1,-0.25,9,7.8,-5.2,471.0,-17.0
99,2014.08.17 00:00:00,1.0,1.03,0.6,34,-0.38,9,8.0,-3.7,309.0,-4.0
100,2014.08.19 06:57:00,1.4,1.15,1.43,17,-0.3,1,20.7,-8.8,419.0,-32.0
101,2014.08.23 08:00:00,0.6,0.63,0.57,24,-0.15,9,6.7,-2.6,328.0,-39.0
102,2014.08.27 03:00:00,1.3,1.38,1.07,19,-0.22,9,14.4,-13.7,325.0,-79.0
103,2014.08.28 01:00:00,0.4,1.41,0.6,14,-0.12,9,13.0,-7.5,333.0,-63.0
104,2014.08.28 18:00:00,0.9,1.07,1.25,31,-0.29,9,10.1,-7.1,461.0,-55.0
105,2014.09.04 23:00:00,1.5,1.69,1.55,15,-0.38,9,6.2,-5.0,416.0,-8.0
