DATE,TSMB,ATHN,MXCO,ROME,OULU
2017-10-07 00:00:00,   null, 56.078,227.957,126.050,108.556
2017-10-08 00:00:00,   null, 55.868,222.089,125.507,108.035
2017-10-09 00:00:00,331.057, 55.967,223.983,125.807,108.172
2017-10-10 00:00:00,331.370, 56.063,227.821,125.983,108.348
2017-10-11 00:00:00,331.784, 56.193,227.884,126.121,108.463
2017-10-12 00:00:00,331.647, 56.337,228.469,125.951,108.406
2017-10-13 00:00:00,330.622, 56.081,227.651,125.531,107.619
2017-10-14 00:00:00,330.490, 56.064,227.677,125.731,107.791
2017-10-15 00:00:00,331.416, 56.201,227.595,125.914,108.124
2017-10-16 00:00:00,331.690, 56.134,227.491,125.978,108.498
2017-10-17 00:00:00,332.604, 56.263,228.307,126.522,109.062
2017-10-18 00:00:00,333.655, 56.615,228.006,117.378,109.810
2017-10-19 00:00:00,334.514, 56.674,230.206,124.737,109.880
2017-10-20 00:00:00,334.419, 56.537,230.512,127.119,110.008
2017-10-21 00:00:00,333.019, 56.460,229.829,126.647,109.667
2017-10-22 00:00:00,331.766, 56.363,229.078,126.128,109.420
2017-10-23 00:00:00,330.932, 56.217,228.806,126.472,109.172
2017-10-24 00:00:00,331.036, 56.458,228.623,126.547,108.996
2017-10-25 00:00:00,330.684, 56.311,228.593,126.324,108.594
2017-10-26 00:00:00,332.999, 56.455,229.731,126.760,109.383
2017-10-27 00:00:00,333.493, 56.517,230.068,126.651,109.244
2017-10-28 00:00:00,332.861, 56.420,229.978,126.762,109.382
2017-10-29 00:00:00,332.765, 56.588,223.933,126.819,109.401
2017-10-30 00:00:00,333.009, 56.649,230.843,127.134,109.794
2017-10-31 00:00:00,333.901, 56.814,231.618,127.861,110.351
2017-11-01 00:00:00,333.285, 56.710,231.342,127.932,110.777
2017-11-02 00:00:00,330.922, 56.448,229.705,126.848,109.737
2017-11-03 00:00:00,330.639, 56.352,229.502,126.304,109.089
2017-11-04 00:00:00,330.062, 56.223,228.560,126.179,109.241
2017-11-05 00:00:00,331.544, 56.218,229.369,127.264,109.149
2017-11-06 00:00:00,331.729, 56.225,229.865,127.576,109.459
2017-11-07 00:00:00,332.986, 56.362,230.204,127.105,109.483
2017-11-08 00:00:00,333.585, 56.463,230.566,127.836,108.758
2017-11-09 00:00:00,332.648, 56.366,229.548,126.488,108.701
2017-11-10 00:00:00,330.996, 56.166,228.549,125.732,108.726
2017-11-11 00:00:00,330.981, 55.990,228.846,125.862,109.259
2017-11-12 00:00:00,331.260, 56.205,229.057,   null,109.737
2017-11-13 00:00:00,331.776, 56.334,229.659,126.980,109.886
2017-11-14 00:00:00,331.484, 56.144,229.373,126.670,108.984
2017-11-15 00:00:00,333.409, 56.326,229.875,126.751,109.705
2017-11-16 00:00:00,332.547, 56.364,229.721,126.412,109.312
2017-11-17 00:00:00,333.523, 56.423,230.467,126.990,109.771
2017-11-18 00:00:00,334.486, 56.648,231.074,127.229,110.480
2017-11-19 00:00:00,334.515, 56.605,231.146,127.341,110.856
2017-11-20 00:00:00,335.107, 56.692,231.374,127.586,111.232
2017-11-21 00:00:00,334.660, 56.892,231.947,127.532,110.360
2017-11-22 00:00:00,335.703, 56.938,232.248,127.862,111.090
2017-11-23 00:00:00,336.396, 57.043,232.780,128.251,111.454
2017-11-24 00:00:00,   null, 57.108,233.467,128.508,111.621
2017-11-25 00:00:00,   null, 56.908,223.041,128.014,111.228
2017-11-26 00:00:00,   null, 56.813,232.247,128.241,111.765
2017-11-27 00:00:00,333.486, 56.773,231.488,128.094,111.244
2017-11-28 00:00:00,333.932, 56.843,231.063,127.816,110.912
2017-11-29 00:00:00,332.130, 56.539,222.023,126.871,110.476
2017-11-30 00:00:00,331.007, 55.984,228.782,126.142,109.424
2017-12-01 00:00:00,330.868, 55.974,199.019,126.113,109.128
2017-12-02 00:00:00,331.546, 56.198,228.832,126.691,109.540
2017-12-03 00:00:00,331.895, 56.276,228.692,126.824,110.054
2017-12-04 00:00:00,332.984, 56.526,229.871,127.139,110.508
2017-12-05 00:00:00,332.324, 56.596,230.307,127.054,110.188
2017-12-06 00:00:00,331.645, 56.428,229.795,   null,109.943
2017-12-07 00:00:00,331.113, 56.404,229.565,126.598,109.711
2017-12-08 00:00:00,331.045, 56.528,227.816,126.490,109.857
2017-12-09 00:00:00,331.713, 56.608,229.555,126.965,110.266
2017-12-10 00:00:00,332.611, 56.547,230.144,127.122,110.843
2017-12-11 00:00:00,332.924, 56.699,230.547,127.073,111.059
2017-12-12 00:00:00,333.405, 56.716,230.721,127.150,110.551
2017-12-13 00:00:00,332.090, 56.329,221.331,126.481,109.799
2017-12-14 00:00:00,332.609, 56.376,229.588,126.417,110.147
2017-12-15 00:00:00,332.692, 56.494,229.821,126.803,110.516
2017-12-16 00:00:00,332.431, 56.414,230.464,127.244,110.799
2017-12-17 00:00:00,332.807, 56.657,230.349,127.603,110.527
2017-12-18 00:00:00,332.799, 56.794,230.248,127.665,110.147
2017-12-19 00:00:00,333.072, 56.746,229.943,127.631,110.254
2017-12-20 00:00:00,333.001, 56.685,230.923,   null,110.232
2017-12-21 00:00:00,333.036, 56.622,231.647,127.907,110.783
2017-12-22 00:00:00,333.578, 56.802,232.029,128.019,111.557
2017-12-23 00:00:00,334.034, 56.955,232.262,128.096,111.919
2017-12-24 00:00:00,333.191, 56.853,231.004,127.632,111.131
2017-12-25 00:00:00,333.459, 56.677,231.106,127.656,110.692
2017-12-26 00:00:00,332.954, 56.689,230.956,127.553,110.513
2017-12-27 00:00:00,332.322, 56.506,230.567,126.996,110.093
2017-12-28 00:00:00,330.642, 56.326,229.181,126.764,109.193
2017-12-29 00:00:00,330.696, 56.513,229.218,126.585,109.147
2017-12-30 00:00:00,330.638, 56.535,229.376,126.164,109.980
2017-12-31 00:00:00,330.736, 56.381,229.271,125.747,110.204
2018-01-01 00:00:00,331.767, 56.170,228.917,125.922,109.625
2018-01-02 00:00:00,330.903, 56.279,228.886,125.938,109.690
2018-01-03 00:00:00,331.089, 56.400,228.822,125.724,109.929
2018-01-04 00:00:00,331.227, 56.571,229.357,126.061,109.835
2018-01-05 00:00:00,332.000, 56.385,229.564,126.231,109.937
2018-01-06 00:00:00,333.014, 56.451,230.261,126.944,110.069
2018-01-07 00:00:00,333.244, 56.412,230.913,127.209,110.513
2018-01-08 00:00:00,331.988, 56.188,230.281,   null,110.067
2018-01-09 00:00:00,332.497, 56.259,230.472,   null,109.110
2018-01-10 00:00:00,331.972, 56.401,230.463,126.304,109.200
2018-01-11 00:00:00,332.139, 56.483,230.629,126.878,109.562
2018-01-12 00:00:00,332.365, 56.521,231.167,127.149,109.705
2018-01-13 00:00:00,333.099, 56.704,231.934,127.319,109.942
2018-01-14 00:00:00,333.538, 56.712,232.013,127.715,109.991
2018-01-15 00:00:00,333.640, 56.660,231.975,127.193,110.356
2018-01-16 00:00:00,334.175, 56.639,232.453,127.046,110.776
2018-01-17 00:00:00,334.751, 56.832,232.423,127.714,111.369
2018-01-18 00:00:00,334.486, 56.992,232.382,127.749,111.671
2018-01-19 00:00:00,335.282, 56.986,232.856,127.922,111.740
2018-01-20 00:00:00,334.095, 56.846,232.719,128.029,111.403
2018-01-21 00:00:00,333.824, 56.879,232.312,127.824,110.992
2018-01-22 00:00:00,333.484, 57.066,232.440,127.574,110.870
2018-01-23 00:00:00,333.931, 56.912,232.474,127.789,110.743
2018-01-24 00:00:00,333.120, 56.918,232.488,127.623,110.635
2018-01-25 00:00:00,333.501, 56.934,231.935,127.569,110.906
2018-01-26 00:00:00,332.517, 56.632,231.020,127.457,110.890
2018-01-27 00:00:00,331.456, 56.418,230.823,127.170,110.477
2018-01-28 00:00:00,330.501, 56.307,230.577,126.838,110.296
2018-01-29 00:00:00,330.245, 56.285,230.126,126.465,109.951
2018-01-30 00:00:00,330.252, 56.269,229.881,126.691,110.103
2018-01-31 00:00:00,331.016, 56.447,230.173,126.866,110.333
2018-02-01 00:00:00,330.612, 56.402,230.309,127.102,110.321
2018-02-02 00:00:00,331.229, 56.291,230.648,127.092,110.282
2018-02-03 00:00:00,331.250, 56.331,230.225,127.277,110.471
2018-02-04 00:00:00,   null, 56.323,231.403,126.919,110.216
2018-02-05 00:00:00,330.923, 56.401,231.641,126.959,110.006
2018-02-06 00:00:00,330.668, 56.368,231.345,127.027,109.990
2018-02-07 00:00:00,331.388, 56.406,231.817,127.316,110.314
2018-02-08 00:00:00,331.459, 56.454,231.993,127.193,110.357
2018-02-09 00:00:00,331.912, 56.515,231.997,127.477,110.226
2018-02-10 00:00:00,332.346, 56.754,232.070,127.807,110.480
2018-02-11 00:00:00,333.284, 56.898,232.567,128.169,110.914
2018-02-12 00:00:00,332.912, 56.939,232.393,127.839,111.135
2018-02-13 00:00:00,333.348, 56.967,232.983,128.382,111.246
2018-02-14 00:00:00,334.031, 57.050,233.180,128.475,111.287
2018-02-15 00:00:00,334.522, 57.222,233.995,128.505,111.728
2018-02-16 00:00:00,334.097, 56.968,233.905,128.102,111.636
2018-02-17 00:00:00,333.184, 56.699,232.513,127.616,110.976
2018-02-18 00:00:00,334.565, 56.940,233.432,127.884,111.156
2018-02-19 00:00:00,335.068, 56.953,232.869,128.388,111.425
2018-02-20 00:00:00,334.339, 57.069,232.693,128.786,111.355
2018-02-21 00:00:00,334.312,   null,233.556,128.901,111.511
2018-02-22 00:00:00,333.753, 56.760,231.261,128.472,111.485
2018-02-23 00:00:00,332.339, 56.585,231.541,127.392,110.905
2018-02-24 00:00:00,331.694, 56.462,231.115,126.751,110.311
2018-02-25 00:00:00,331.463, 56.437,230.551,126.617,109.622
2018-02-26 00:00:00,331.377, 56.417,229.827,126.297,109.902
2018-02-27 00:00:00,331.799, 56.479,231.367,127.043,109.970
2018-02-28 00:00:00,331.964, 56.474,231.837,126.910,109.896
2018-03-01 00:00:00,332.257, 56.600,231.885,126.832,110.122
2018-03-02 00:00:00,331.910, 56.432,232.032,127.075,110.332
2018-03-03 00:00:00,332.234, 56.453,232.055,126.783,110.537
2018-03-04 00:00:00,331.689, 56.466,232.198,126.659,110.529
2018-03-05 00:00:00,330.787, 56.250,231.816,126.571,110.327
2018-03-06 00:00:00,330.160, 56.341,231.478,126.482,110.399
2018-03-07 00:00:00,330.418, 56.339,231.288,126.483,110.433
2018-03-08 00:00:00,330.940, 56.424,231.314,126.375,110.511
2018-03-09 00:00:00,332.815, 56.809,231.929,126.790,110.555
2018-03-10 00:00:00,   null, 56.785,232.714,126.995,110.526
2018-03-11 00:00:00,332.892, 56.567,232.394,   null,110.752
2018-03-12 00:00:00,332.884, 56.711,231.138,127.262,111.046
2018-03-13 00:00:00,333.373, 57.094,233.131,127.379,111.345
2018-03-14 00:00:00,333.928, 57.430,233.183,127.909,111.775
2018-03-15 00:00:00,334.419, 57.336,233.708,128.276,111.878
2018-03-16 00:00:00,334.466, 57.233,233.442,128.049,111.930
2018-03-17 00:00:00,333.014, 57.043,232.733,127.744,111.018
2018-03-18 00:00:00,333.571, 57.219,233.315,128.218,111.129
2018-03-19 00:00:00,333.274, 57.279,233.480,128.329,111.429
2018-03-20 00:00:00,332.944, 57.216,233.874,127.923,111.540
2018-03-21 00:00:00,333.250, 57.150,233.726,128.052,111.840
2018-03-22 00:00:00,332.465, 57.067,233.156,128.152,111.972
2018-03-23 00:00:00,331.813, 56.759,231.135,127.380,110.283
2018-03-24 00:00:00,   null, 56.734,230.948,127.092,109.694
2018-03-25 00:00:00,330.131, 56.651,230.861,127.185,109.819
2018-03-26 00:00:00,330.769, 56.722,231.238,127.310,110.279
2018-03-27 00:00:00,331.422, 56.816,231.885,127.463,110.493
2018-03-28 00:00:00,331.877, 57.004,232.183,127.388,110.752
2018-03-29 00:00:00,331.468, 56.889,232.271,127.280,110.982
2018-03-30 00:00:00,331.621, 56.720,231.721,127.224,110.778
2018-03-31 00:00:00,330.336, 56.557,230.996,126.909,110.441
2018-04-01 00:00:00,330.756, 56.536,231.072,126.704,110.342
2018-04-02 00:00:00,332.332, 56.758,231.693,126.981,110.528
2018-04-03 00:00:00,331.800,   null,232.053,127.069,110.787
2018-04-04 00:00:00,330.787,   null,231.664,126.889,110.296
2018-04-05 00:00:00,331.260, 56.747,231.499,111.605,110.237
2018-04-06 00:00:00,332.000, 56.895,231.435,   null,110.621
2018-04-07 00:00:00,   null, 56.865,231.803,127.454,111.026
2018-04-08 00:00:00,332.702, 57.104,232.766,127.959,111.375
2018-04-09 00:00:00,333.284, 57.223,232.995,127.776,111.510
2018-04-10 00:00:00,333.641, 57.160,233.167,127.756,111.343
2018-04-11 00:00:00,333.624, 57.141,232.892,127.997,111.373
2018-04-12 00:00:00,333.683, 57.179,233.179,128.071,111.087
2018-04-13 00:00:00,334.167, 57.192,233.637,128.188,111.322
2018-04-14 00:00:00,334.142, 57.316,233.657,128.262,111.486
2018-04-15 00:00:00,334.462, 57.257,233.838,128.700,111.846
2018-04-16 00:00:00,334.226, 57.313,233.633,128.407,112.239
2018-04-17 00:00:00,333.829, 57.181,233.500,128.326,112.160
2018-04-18 00:00:00,333.404, 57.114,232.806,128.100,111.540
2018-04-19 00:00:00,333.084, 57.123,232.851,127.916,111.594
2018-04-20 00:00:00,334.249, 57.120,233.222,128.222,111.285
2018-04-21 00:00:00,333.233, 56.993,231.546,127.756,110.842
2018-04-22 00:00:00,332.892, 56.905,231.220,127.237,110.590
2018-04-23 00:00:00,332.513, 56.972,230.818,127.209,110.478
2018-04-24 00:00:00,332.284, 56.804,230.358,127.078,110.628
2018-04-25 00:00:00,332.402,   null,230.818,127.294,110.884
2018-04-26 00:00:00,332.275, 56.021,230.735,127.240,111.115
2018-04-27 00:00:00,331.928, 56.114,230.574,127.299,110.794
2018-04-28 00:00:00,331.939, 56.023,230.402,127.177,110.886
2018-04-29 00:00:00,332.046, 56.022,230.968,127.396,111.018
2018-04-30 00:00:00,332.285, 56.061,231.089,127.306,111.072
2018-05-01 00:00:00,332.381, 56.079,230.578,127.418,111.102
2018-05-02 00:00:00,332.411, 56.170,229.932,127.847,111.008
2018-05-03 00:00:00,333.304, 56.384,230.978,127.913,111.121
2018-05-04 00:00:00,333.530, 56.399,231.357,127.859,111.307
2018-05-05 00:00:00,334.670, 56.541,231.887,128.158,111.470
2018-05-06 00:00:00,335.402, 56.640,232.413,128.092,111.387
2018-05-07 00:00:00,334.565, 56.471,232.192,127.860,111.423
2018-05-08 00:00:00,334.146, 56.364,231.412,127.910,111.205
2018-05-09 00:00:00,334.708, 56.451,231.453,127.659,111.037
2018-05-10 00:00:00,334.707, 56.530,231.141,127.795,110.997
2018-05-11 00:00:00,333.652, 56.326,230.451,127.413,110.960
2018-05-12 00:00:00,333.408, 56.315,231.069,127.679,110.681
2018-05-13 00:00:00,333.028, 56.142,230.971,127.518,110.788
2018-05-14 00:00:00,333.336, 56.190,231.652,127.801,110.775
2018-05-15 00:00:00,333.838, 56.209,232.024,127.913,111.110
2018-05-16 00:00:00,333.691, 56.216,232.140,127.810,111.463
2018-05-17 00:00:00,333.395, 56.132,231.663,127.380,110.942
2018-05-18 00:00:00,332.902, 56.049,231.489,127.312,110.613
2018-05-19 00:00:00,333.692, 56.132,231.789,127.579,111.217
2018-05-20 00:00:00,333.478, 56.014,230.655,127.722,111.099
2018-05-21 00:00:00,333.270, 55.951,231.259,127.403,110.678
2018-05-22 00:00:00,331.817, 55.750,230.211,126.916,110.262
2018-05-23 00:00:00,331.733, 55.608,229.949,126.483,110.108
2018-05-24 00:00:00,332.204, 55.806,230.427,126.712,110.127
2018-05-25 00:00:00,332.385, 55.825,230.783,126.844,110.026
2018-05-26 00:00:00,332.496, 55.870,231.060,126.865,110.403
2018-05-27 00:00:00,332.888, 55.869,231.614,127.104,110.511
2018-05-28 00:00:00,332.870, 55.862,231.575,127.021,110.514
2018-05-29 00:00:00,332.970, 55.997,230.898,127.071,110.778
2018-05-30 00:00:00,333.883, 56.088,232.455,127.445,111.228
2018-05-31 00:00:00,334.159, 56.361,233.425,128.257,111.742
2018-06-01 00:00:00,334.855, 56.428,232.235,128.190,111.506
2018-06-02 00:00:00,334.360, 56.317,232.527,127.946,111.610
2018-06-03 00:00:00,333.592, 56.109,231.760,127.763,111.406
2018-06-04 00:00:00,333.538, 56.124,231.723,127.883,111.657
2018-06-05 00:00:00,334.220, 56.208,232.146,127.845,111.632
2018-06-06 00:00:00,335.113, 56.301,232.331,128.197,112.182
2018-06-07 00:00:00,335.105, 56.113,232.608,128.149,111.909
2018-06-08 00:00:00,335.449, 56.131,233.146,128.301,112.332
2018-06-09 00:00:00,335.550, 56.308,231.727,128.226,112.279
2018-06-10 00:00:00,336.192, 56.417,233.367,128.478,112.496
2018-06-11 00:00:00,335.389, 56.388,232.784,128.237,112.681
2018-06-12 00:00:00,335.314, 56.485,233.176,128.401,112.889
2018-06-13 00:00:00,334.873, 56.241,232.150,128.412,112.825
2018-06-14 00:00:00,334.400, 56.342,231.510,128.134,112.340
2018-06-15 00:00:00,334.355, 56.267,231.043,127.923,111.885
2018-06-16 00:00:00,334.680, 56.244,231.401,128.056,112.308
2018-06-17 00:00:00,334.750, 56.082,231.074,127.838,111.854
2018-06-18 00:00:00,335.159, 56.107,231.396,127.800,111.246
2018-06-19 00:00:00,333.993, 55.938,230.549,127.340,110.936
2018-06-20 00:00:00,333.811, 56.020,230.974,127.272,111.225
2018-06-21 00:00:00,334.233, 56.016,231.276,127.568,111.336
2018-06-22 00:00:00,334.520, 56.054,231.399,127.656,111.669
2018-06-23 00:00:00,333.631, 55.894,231.808,127.310,110.628
2018-06-24 00:00:00,333.069, 55.756,   null,127.318,110.060
2018-06-25 00:00:00,333.910, 55.954,231.191,127.769,110.548
2018-06-26 00:00:00,334.053, 56.030,230.947,127.944,110.617
2018-06-27 00:00:00,334.131, 56.040,230.792,127.812,110.595
2018-06-28 00:00:00,334.057, 55.973,230.597,127.450,110.626
2018-06-29 00:00:00,333.651, 55.974,230.723,127.454,111.056
2018-06-30 00:00:00,333.770, 55.965,230.731,127.277,111.017
2018-07-01 00:00:00,333.514, 55.919,230.980,127.173,110.832
2018-07-02 00:00:00,334.196, 55.935,231.320,127.348,111.295
2018-07-03 00:00:00,334.064, 55.906,231.564,127.049,111.211
2018-07-04 00:00:00,333.833, 55.905,231.431,127.177,111.265
2018-07-05 00:00:00,333.875, 55.995,231.666,127.491,111.426
2018-07-06 00:00:00,333.257, 56.473,231.640,127.282,111.385
2018-07-07 00:00:00,334.060, 56.500,   null,127.663,111.164
2018-07-08 00:00:00,334.785, 56.171,231.542,127.950,111.549
2018-07-09 00:00:00,335.242, 56.195,232.550,128.426,111.808
2018-07-10 00:00:00,334.995, 56.096,232.428,128.155,111.960
2018-07-11 00:00:00,334.141, 56.058,231.763,127.590,111.747
2018-07-12 00:00:00,333.501, 55.867,231.418,127.350,111.270
2018-07-13 00:00:00,334.402, 55.948,231.533,127.399,111.229
2018-07-14 00:00:00,334.667, 55.952,231.640,127.342,111.447
2018-07-15 00:00:00,334.875, 56.170,231.967,127.747,111.576
2018-07-16 00:00:00,334.734, 56.160,231.989,127.504,111.465
2018-07-17 00:00:00,334.095, 56.078,231.151,127.233,111.000
2018-07-18 00:00:00,334.336, 55.967,232.002,127.556,111.397
2018-07-19 00:00:00,334.640, 56.182,231.999,127.658,111.547
2018-07-20 00:00:00,335.176, 56.050,232.304,127.770,111.809
2018-07-21 00:00:00,334.197, 55.938,231.531,127.397,111.088
2018-07-22 00:00:00,333.968, 55.979,230.406,127.294,111.236
2018-07-23 00:00:00,334.451, 56.130,231.733,127.655,111.509
2018-07-24 00:00:00,334.351, 56.250,232.313,127.931,111.731
2018-07-25 00:00:00,335.516,   null,232.748,128.271,111.908
2018-07-26 00:00:00,335.299, 56.242,232.177,128.203,112.056
2018-07-27 00:00:00,334.641, 56.154,232.023,126.097,111.985
2018-07-28 00:00:00,333.846, 55.933,231.420,127.441,111.800
2018-07-29 00:00:00,334.274, 55.976,231.611,127.432,111.605
2018-07-30 00:00:00,333.336, 55.556,230.925,127.234,111.537
2018-07-31 00:00:00,333.226, 55.596,231.174,127.136,111.143
2018-08-01 00:00:00,333.932, 55.623,231.336,127.427,111.404
2018-08-02 00:00:00,333.980, 55.570,231.660,127.390,111.815
2018-08-03 00:00:00,333.702, 55.802,231.484,127.358,111.538
2018-08-04 00:00:00,334.338, 55.920,233.984,127.505,112.029
2018-08-05 00:00:00,334.243, 55.997,231.509,127.643,112.186
2018-08-06 00:00:00,333.648, 55.919,231.191,127.398,112.004
2018-08-07 00:00:00,333.918, 55.844,231.222,127.402,111.693
2018-08-08 00:00:00,334.432, 55.972,231.411,127.580,111.526
2018-08-09 00:00:00,334.850, 56.153,231.711,127.588,111.310
2018-08-10 00:00:00,334.880, 55.881,231.499,127.342,111.441
2018-08-11 00:00:00,334.403, 55.805,231.256,127.462,111.565
2018-08-12 00:00:00,334.029, 55.896,230.830,127.535,111.726
2018-08-13 00:00:00,334.810, 55.963,231.213,127.699,111.985
2018-08-14 00:00:00,335.140, 56.106,231.774,127.922,112.136
2018-08-15 00:00:00,336.126, 56.214,231.492,127.788,112.374
2018-08-16 00:00:00,335.782, 56.077,232.115,127.641,111.539
2018-08-17 00:00:00,335.260, 55.934,231.671,127.149,110.988
2018-08-18 00:00:00,335.008, 55.913,231.331,127.331,111.113
2018-08-19 00:00:00,334.781, 55.949,231.472,127.518,111.395
2018-08-20 00:00:00,334.703, 55.919,231.540,127.585,111.642
2018-08-21 00:00:00,334.074, 55.848,230.821,127.559,111.588
2018-08-22 00:00:00,334.045, 55.803,233.792,127.469,111.362
2018-08-23 00:00:00,334.027, 55.874,231.153,127.459,111.494
2018-08-24 00:00:00,334.322, 55.810,230.123,127.302,111.442
2018-08-25 00:00:00,332.943, 55.563,230.260,126.977,110.717
2018-08-26 00:00:00,337.341, 56.201,232.268,128.462,111.458
2018-08-27 00:00:00,335.326, 56.042,233.919,127.789,110.570
2018-08-28 00:00:00,335.249, 55.965,231.051,127.629,110.751
2018-08-29 00:00:00,335.580, 56.009,231.198,127.742,110.994
2018-08-30 00:00:00,334.772, 56.018,231.424,127.685,111.003
2018-08-31 00:00:00,335.096, 55.855,230.972,127.511,111.247
2018-09-01 00:00:00,335.396,   null,231.463,127.579,111.318
2018-09-02 00:00:00,335.396,   null,231.955,128.012,111.535
2018-09-03 00:00:00,335.610, 56.072,231.932,127.801,111.543
2018-09-04 00:00:00,335.830, 56.153,231.998,127.962,111.613
2018-09-05 00:00:00,335.746, 56.212,232.498,128.094,111.421
2018-09-06 00:00:00,335.438, 56.176,232.044,128.041,111.326
2018-09-07 00:00:00,335.395, 55.974,231.731,127.630,111.578
2018-09-08 00:00:00,335.010, 55.976,231.384,127.540,111.551
2018-09-09 00:00:00,334.872, 55.989,231.711,127.443,111.633
2018-09-10 00:00:00,336.208, 56.262,232.218,127.786,111.490
2018-09-11 00:00:00,335.659, 56.024,231.622,127.810,110.774
2018-09-12 00:00:00,335.406, 56.050,230.817,127.280,111.433
2018-09-13 00:00:00,336.157, 56.153,231.712,127.927,111.696
2018-09-14 00:00:00,335.587, 55.989,231.344,127.619,111.270
2018-09-15 00:00:00,335.667, 55.900,231.366,127.560,111.596
2018-09-16 00:00:00,335.924, 56.033,230.773,127.690,112.045
2018-09-17 00:00:00,336.289, 56.182,231.849,128.003,112.484
2018-09-18 00:00:00,335.098, 55.926,230.988,127.526,111.828
2018-09-19 00:00:00,334.698, 55.937,230.919,127.090,111.731
2018-09-20 00:00:00,334.713,   null,231.216,126.853,111.865
2018-09-21 00:00:00,334.868, 55.781,230.919,127.002,112.091
2018-09-22 00:00:00,335.535, 56.038,231.368,127.100,111.345
2018-09-23 00:00:00,334.240, 55.830,230.872,126.930,111.064
2018-09-24 00:00:00,333.353, 55.674,230.289,126.689,111.230
2018-09-25 00:00:00,333.956, 55.634,   null,127.198,111.503
2018-09-26 00:00:00,335.045, 56.574,231.452,128.155,112.076
2018-09-27 00:00:00,334.980, 56.655,231.355,128.117,112.251
2018-09-28 00:00:00,334.488, 60.724,231.473,127.909,112.298
2018-09-29 00:00:00,334.763, 56.768,231.682,128.060,111.908
2018-09-30 00:00:00,334.494, 55.918,231.758,128.025,112.050
2018-10-01 00:00:00,338.298, 55.983,231.885,128.077,112.181
2018-10-02 00:00:00,335.596, 56.078,231.222,128.371,112.416
2018-10-03 00:00:00,335.271, 55.908,223.781,128.241,112.612
2018-10-04 00:00:00,334.816, 55.852,231.369,127.912,112.210
2018-10-05 00:00:00,335.171, 55.992,231.789,128.076,112.390
2018-10-06 00:00:00,335.174, 56.005,231.760,127.559,112.739
2018-10-07 00:00:00,335.588, 56.171,231.579,127.612,112.106
2018-10-08 00:00:00,335.994, 56.030,231.241,127.394,111.307
2018-10-09 00:00:00,336.410, 56.076,231.668,127.586,111.578
2018-10-10 00:00:00,337.219, 56.281,231.915,128.146,111.758
2018-10-11 00:00:00,336.696, 56.160,231.795,127.948,111.367
2018-10-12 00:00:00,336.213, 56.149,232.045,127.980,111.203
2018-10-13 00:00:00,335.678, 56.010,231.594,127.982,111.149
2018-10-14 00:00:00,335.352, 55.933,231.458,128.047,110.780
2018-10-15 00:00:00,334.774, 55.881,231.007,127.715,110.881
2018-10-16 00:00:00,334.464, 55.886,230.946,127.356,111.160
2018-10-17 00:00:00,334.230, 55.813,230.575,127.353,110.994
2018-10-18 00:00:00,334.720, 55.829,223.522,127.472,111.244
2018-10-19 00:00:00,334.937, 55.850,230.827,127.665,111.486
2018-10-20 00:00:00,334.384, 55.887,230.647,127.606,111.693
2018-10-21 00:00:00,333.369, 55.832,230.213,127.449,111.238
2018-10-22 00:00:00,332.429, 55.912,230.628,128.047,111.681
2018-10-23 00:00:00,332.778, 55.948,231.202,127.953,112.143
2018-10-24 00:00:00,332.698, 55.966,231.131,127.763,112.187
2018-10-25 00:00:00,333.230, 56.064,231.120,127.729,112.415
2018-10-26 00:00:00,333.445, 56.036,229.679,127.705,112.587
2018-10-27 00:00:00,333.059, 55.931,229.554,   null,112.378
2018-10-28 00:00:00,333.562, 55.846,229.326,   null,112.382
2018-10-29 00:00:00,334.331, 55.889,229.366,   null,112.419
2018-10-30 00:00:00,334.323, 55.863,229.443,127.750,112.107
2018-10-31 00:00:00,334.943, 55.907,229.760,127.674,111.911
2018-11-01 00:00:00,335.403, 55.964,230.124,127.510,112.235
2018-11-02 00:00:00,335.385, 56.163,230.268,127.616,112.338
2018-11-03 00:00:00,335.496, 56.184,230.148,127.630,112.504
2018-11-04 00:00:00,335.918, 56.266,230.083,128.071,112.288
2018-11-05 00:00:00,335.660, 56.319,229.838,127.579,111.365
2018-11-06 00:00:00,335.729, 56.274,230.012,127.576,111.474
2018-11-07 00:00:00,335.670, 56.149,230.087,127.471,111.419
2018-11-08 00:00:00,334.245, 56.032,229.785,126.870,110.826
2018-11-09 00:00:00,335.213, 56.110,229.657,127.460,111.418
2018-11-10 00:00:00,333.944, 56.059,229.149,127.338,111.029
2018-11-11 00:00:00,333.396, 55.838,228.751,126.839,110.925
2018-11-12 00:00:00,332.871, 55.733,228.068,126.602,110.810
2018-11-13 00:00:00,333.335, 55.755,228.493,126.734,110.886
2018-11-14 00:00:00,333.469, 55.773,228.224,126.876,111.013
2018-11-15 00:00:00,333.707, 55.917,227.985,127.282,110.820
2018-11-16 00:00:00,332.983, 55.845,227.855,127.262,110.422
2018-11-17 00:00:00,333.887, 55.853,228.318,127.771,111.086
2018-11-18 00:00:00,333.519, 55.723,228.120,127.669,111.224
2018-11-19 00:00:00,333.287, 55.628,228.130,127.451,110.908
2018-11-20 00:00:00,333.404, 55.769,228.237,127.349,111.353
2018-11-21 00:00:00,333.532, 55.778,228.387,127.102,111.501
2018-11-22 00:00:00,333.997, 55.901,228.726,126.906,111.418
