Date,ScalerCorr,error,pressure,activeSD
1013183400,1657.59,0,860.023,538.333
1013183700,1657.11,0,859.983,540
1013184000,1656.59,0,859.937,536.667
1013184300,1656.06,0,859.878,536.333
1013184600,1655.76,0,859.81,534
1013184900,1655.76,0,859.732,535
1013185200,1655.64,0,859.65,537
1013185500,1655.25,0,859.58,539.667
1013185800,1654.91,0,859.53,541.333
1013186100,1654.69,0,859.488,537.667
1013186400,1654.46,0,859.435,537.333
1013186700,1653.73,0,859.372,540
1013187000,1653.37,0,859.3,544
1013187300,1653.27,0,859.22,545.333
1013187600,1653.43,0,859.13,545
1013187900,1653.39,0,859.03,547.667
1013188200,1652.95,0,858.93,547.333
1013188500,1652.46,0,858.835,547
1013188800,1652.22,0,858.758,547
1013189100,1652.02,0,858.675,549.667
1013189400,1653,0,858.587,547.667
1013189700,1653.1,0,858.51,544.333
1013190000,1653.25,0,858.44,543.667
1013190300,1652.04,0,858.368,545.333
1013190600,1651.46,0,858.295,547.667
1013190900,1651.24,0,858.237,545.333
1013191200,1656.56,0,858.183,545.333
1013191500,1656.08,0,858.104,543.667
1013191800,1654.94,0,858.005,542
1013192100,1648.66,0,857.938,541.333
1013192400,1648.11,0,857.902,542.333
1013192700,1647.43,0,857.862,544.333
1013193000,1646.81,0,857.81,544
1013193300,1646.2,0,857.76,544.667
1013193600,1645.84,0,857.725,545.333
1013193900,1645.22,0,857.692,546
1013194200,1644.99,0,857.645,547.333
1013194500,1645.52,0,857.63,546.333
1013194800,1651,0,857.65,546
1013195100,1651.55,0,857.68,542
1013195400,1651.94,0,857.685,542
1013195700,1647.13,0,857.645,542
1013196000,1649.98,0,857.59,543.667
1013196300,1649.75,0,857.525,544
1013196600,1649.08,0,857.444,542.667
1013196900,1645.94,0,857.385,542
1013197200,1651.52,0,857.377,540.333
1013197500,1659.67,0,857.41,540.667
1013197800,1666.35,0,857.44,542.333
1013198100,1661.58,0,857.43,542.667
1013198400,1654.76,0,857.41,542.667
1013198700,1648.87,0,857.387,537.667
1013199000,1648.79,0,857.348,539.667
1013199300,1648.5,0,857.293,540.333
1013199600,1648.3,0,857.237,543.667
1013199900,1647.84,0,857.21,543.333
1013200200,1648.02,0,857.19,545
1013200500,1648.04,0,857.138,547
1013200800,1648.17,0,857.06,548.333
1013201100,1648.05,0,857.003,548
1013201400,1648.41,0,857.017,546.667
1013201700,1648.51,0,857.058,546
1013202000,1648.87,0,857.09,545.333
1013202300,1648.77,0,857.093,545.333
1013202600,1649.12,0,857.085,544.667
1013202900,1649.38,0,857.075,544.667
1013203200,1649.64,0,857.073,543.667
1013203500,1649.9,0,857.102,543.333
1013203800,1649.99,0,857.142,544.333
1013204100,1650.33,0,857.185,545.667
1013204400,1650.54,0,857.235,546.333
1013204700,1650.45,0,857.283,544
1013205000,1650.14,0,857.303,544
1013205300,1649.52,0,857.278,542.667
1013205600,1649.17,0,857.223,542.333
1013205900,1653.5,0,857.18,542.667
1013206200,1653.69,0,857.177,545.667
1013206500,1653.73,0,857.21,546.333
1013206800,1649.39,0,857.248,544
1013207100,1649.09,0,857.263,540.333
1013207400,1648.72,0,857.273,538
1013207700,1648.73,0,857.315,539
1013208000,1648.97,0,857.388,541.667
1013208300,1649.73,0,857.465,546
1013208600,1649.72,0,857.53,546.333
1013208900,1650.17,0,857.592,545.333
1013209200,1650.46,0,857.67,545.667
1013209500,1650.9,0,857.748,544.667
